ID,generated
TEST_0155,0.33963904
TEST_0156,0.26333094
TEST_0157,0.27786836
TEST_0158,0.27542812
TEST_0159,0.25197884
TEST_0160,0.25350112
TEST_0161,0.3402899
TEST_0162,0.2427917
TEST_0163,0.23865099
TEST_0164,0.24061823
TEST_0165,0.25544932
TEST_0166,0.29614177
TEST_0167,0.24809441
TEST_0168,0.2528503
TEST_0169,0.3477582
TEST_0170,0.33846396
TEST_0171,0.36793143
TEST_0172,0.5687224
TEST_0173,0.24095535
TEST_0174,0.50062126
TEST_0175,0.23640093
TEST_0176,0.24146017
TEST_0177,0.2368724
TEST_0178,0.24532335
TEST_0179,0.26284993
TEST_0180,0.29686058
TEST_0181,0.26146066
TEST_0182,0.31357747
TEST_0183,0.31116885
TEST_0184,0.27527595
TEST_0185,0.28078514
TEST_0186,0.25188532
TEST_0187,0.25350633
TEST_0188,0.26585644
TEST_0189,0.25074664
TEST_0190,0.260184
TEST_0191,0.2517468
TEST_0192,0.29169098
TEST_0193,0.25878245
TEST_0194,0.2840621
TEST_0195,0.2528757
TEST_0196,0.24730964
TEST_0197,0.25274706
TEST_0198,0.28440467
TEST_0199,0.28183973
TEST_0200,0.2409958
TEST_0201,0.2732102
TEST_0202,0.2864536
TEST_0203,0.25999904
TEST_0204,0.30294308
TEST_0205,0.27553445
TEST_0206,0.2846369
TEST_0207,0.24846509
TEST_0208,0.26578102
TEST_0209,0.30758756
TEST_0210,0.24984927
TEST_0211,0.26634225
TEST_0212,0.31019616
TEST_0213,0.32095942
TEST_0214,0.27038297
TEST_0215,0.337956
TEST_0216,0.2555942
TEST_0217,0.28510663
TEST_0218,0.24330108
TEST_0219,0.2689619
TEST_0220,0.24577098
TEST_0221,0.27191228
TEST_0222,0.27232736
TEST_0223,0.25136173
TEST_0224,0.27189642
TEST_0225,0.25067386
TEST_0226,0.2871552
TEST_0227,0.27630603
TEST_0228,0.31457403
TEST_0229,0.2517731
TEST_0230,0.24879694
TEST_0231,0.28953654
TEST_0232,0.3333134
TEST_0233,0.27363187
TEST_0234,0.2530779
TEST_0235,0.2666667
TEST_0236,0.28949872
TEST_0237,0.25485826
TEST_0238,0.25046444
TEST_0239,0.24478409
TEST_0240,0.2889916
TEST_0241,0.25578004
TEST_0242,0.25432658
TEST_0243,0.25588787
TEST_0244,0.27118567
TEST_0245,0.25384706
TEST_0246,0.2993332
TEST_0247,0.28115198
TEST_0248,0.310762
TEST_0249,0.24848492
TEST_0250,0.28157583
TEST_0251,0.2625981
TEST_0252,0.25448203
TEST_0253,0.25403416
TEST_0254,0.29348254
TEST_0255,0.27017394
TEST_0256,0.26849073
TEST_0257,0.30983895
TEST_0258,0.28182942
TEST_0259,0.25501496
TEST_0260,0.30439526
TEST_0261,0.26072606
TEST_0262,0.26558915
TEST_0263,0.31132334
TEST_0264,0.3145314
TEST_0265,0.29489174
TEST_0266,0.3152992
TEST_0267,0.24860306
TEST_0268,0.3018643
TEST_0269,0.24677673
TEST_0270,0.29937562
TEST_0271,0.2596229
TEST_0272,0.27347398
TEST_0273,0.27279377
TEST_0274,0.30448896
TEST_0275,0.39270434
TEST_0276,0.35615426
TEST_0277,0.2567584
TEST_0278,0.2668033
TEST_0279,0.30151567
TEST_0280,0.2801368
TEST_0281,0.24486813
TEST_0282,0.24807858
TEST_0283,0.24388483
TEST_0284,0.27750817
TEST_0285,0.3758049
TEST_0286,0.71165025
TEST_0287,0.27676764
TEST_0288,0.45079765
TEST_0289,0.40178543
TEST_0290,0.5398666
TEST_0291,0.2882957
TEST_0292,0.5629878
TEST_0293,0.32029533
TEST_0294,0.2676994
TEST_0295,0.2516355
TEST_0296,0.28217095
TEST_0297,0.2505947
TEST_0298,0.33733708
TEST_0299,0.8585404
TEST_0300,0.3842781
TEST_0301,0.8414699
TEST_0302,0.80980885
TEST_0303,0.35276133
TEST_0304,0.26992267
TEST_0305,0.31873792
TEST_0306,0.28088844
TEST_0307,0.9379312
TEST_0308,0.6217959
TEST_0309,0.72235847
TEST_0310,0.8721099
TEST_0311,0.49254838
TEST_0312,0.32907414
TEST_0313,0.50854886
TEST_0314,0.7940337
TEST_0315,0.4363056
TEST_0316,0.30019623
TEST_0317,0.63990533
TEST_0318,0.43415833
TEST_0319,0.26548737
TEST_0320,0.26266885
TEST_0321,0.63470584
TEST_0322,0.25411814
TEST_0323,0.2508413
TEST_0324,0.28432173
TEST_0325,0.2572421
TEST_0326,0.2875417
TEST_0327,0.36891985
TEST_0328,0.37438804
TEST_0329,0.3259688
TEST_0330,0.27117425
TEST_0331,0.24942875
TEST_0332,0.26223654
TEST_0333,0.29395247
TEST_0334,0.25629824
TEST_0335,0.25291002
TEST_0336,0.46464664
TEST_0337,0.2634613
TEST_0338,0.25156733
TEST_0339,0.24635747
TEST_0340,0.2785538
TEST_0341,0.38780743
TEST_0342,0.5404487
TEST_0343,0.43009192
TEST_0344,0.3933695
TEST_0345,0.56082225
TEST_0346,0.4775034
TEST_0347,0.41723195
TEST_0348,0.41220728
TEST_0349,0.5880715
TEST_0350,0.6643907
TEST_0351,0.47308207
TEST_0352,0.47634
TEST_0353,0.27886295
TEST_0354,0.26092884
TEST_0355,0.25871927
TEST_0356,0.33895028
TEST_0357,0.24809942
TEST_0358,0.24532445
TEST_0359,0.29509398
TEST_0360,0.2726808
TEST_0361,0.30743453
TEST_0362,0.24552397
TEST_0363,0.3425438
TEST_0364,0.2545113
TEST_0365,0.29026303
TEST_0366,0.29230145
TEST_0367,0.2592413
TEST_0368,0.25194174
TEST_0369,0.27713296
TEST_0370,0.2614422
TEST_0371,0.27389464
TEST_0372,0.28197664
TEST_0373,0.30305052
TEST_0374,0.27478206
TEST_0375,0.2955203
TEST_0376,0.339434
TEST_0377,0.2457958
TEST_0378,0.26568884
TEST_0379,0.23763506
TEST_0380,0.34637412
TEST_0381,0.30902722
TEST_0382,0.31043392
TEST_0383,0.32595894
TEST_0384,0.32397944
TEST_0385,0.33272135
TEST_0386,0.23860657
TEST_0387,0.28451076
TEST_0388,0.25333577
TEST_0389,0.3393256
TEST_0390,0.25080976
TEST_0391,0.2923041
TEST_0392,0.26592648
TEST_0393,0.24301986
TEST_0394,0.27549237
TEST_0395,0.75173616
TEST_0396,0.3097001
TEST_0397,0.3072126
TEST_0398,0.25734317
TEST_0399,0.27786875
TEST_0400,0.33754882
TEST_0401,0.25845802
TEST_0402,0.29556793
TEST_0403,0.29266062
TEST_0404,0.30225092
TEST_0405,0.27856785
TEST_0406,0.31858093
TEST_0407,0.26271328
TEST_0408,0.2556849
TEST_0409,0.27809846
TEST_0410,0.26485318
TEST_0411,0.25984132
TEST_0412,0.26794475
TEST_0413,0.25193992
TEST_0414,0.27925715
TEST_0415,0.24792457
TEST_0416,0.25131625
TEST_0417,0.3091418
TEST_0418,0.2871723
TEST_0419,0.24651222
TEST_0420,0.34324914
TEST_0421,0.28653046
TEST_0422,0.29209775
TEST_0423,0.28912538
TEST_0424,0.25473356
TEST_0425,0.30484617
TEST_0426,0.2515041
TEST_0427,0.2525045
TEST_0428,0.256243
TEST_0429,0.27105442
TEST_0430,0.281274
TEST_0431,0.25931305
TEST_0432,0.25181016
TEST_0433,0.28413945
TEST_0434,0.26084214
TEST_0435,0.2982187
TEST_0436,0.31922954
TEST_0437,0.8150112
TEST_0438,0.30336538
TEST_0439,0.36686206
TEST_0440,0.9076074
TEST_0441,0.29724127
TEST_0442,0.26256976
TEST_0443,0.28905496
TEST_0444,0.3088801
TEST_0445,0.26677716
TEST_0446,0.31051713
TEST_0447,0.34374994
TEST_0448,0.52467597
TEST_0449,0.3251864
TEST_0450,0.8104477
TEST_0451,0.27480882
TEST_0452,0.29070958
TEST_0453,0.336558
TEST_0454,0.41368288
TEST_0455,0.34096962
TEST_0456,0.24790224
TEST_0457,0.2782956
TEST_0458,0.26043266
TEST_0459,0.25118053
TEST_0460,0.30458578
TEST_0461,0.2689754
TEST_0462,0.31172496
TEST_0463,0.239813
TEST_0464,0.29109862
TEST_0465,0.25034824
TEST_0466,0.3263038
TEST_0467,0.24410522
TEST_0468,0.25210488
TEST_0469,0.24915957
TEST_0470,0.32195222
TEST_0471,0.2449589
TEST_0472,0.33015943
TEST_0473,0.27006733
TEST_0474,0.3074342
TEST_0475,0.25146776
TEST_0476,0.24920699
TEST_0477,0.2555853
TEST_0478,0.26428336
TEST_0479,0.32310286
TEST_0480,0.25309193
TEST_0481,0.30810487
TEST_0482,0.29523546
TEST_0483,0.26734325
TEST_0484,0.36846986
TEST_0485,0.26634732
TEST_0486,0.2831822
TEST_0487,0.2578563
TEST_0488,0.27062315
TEST_0489,0.28788
TEST_0490,0.2895586
TEST_0491,0.24487305
TEST_0492,0.35762042
TEST_0493,0.3280329
TEST_0494,0.33895236
TEST_0495,0.32282132
TEST_0496,0.2908457
TEST_0497,0.25390905
TEST_0498,0.25093442
TEST_0499,0.30407625
TEST_0500,0.30339247
TEST_0501,0.38700372
TEST_0502,0.261118
TEST_0503,0.29568106
TEST_0504,0.33892015
TEST_0505,0.33183703
TEST_0506,0.28854698
TEST_0507,0.2623188
TEST_0508,0.27853248
TEST_0509,0.3505618
TEST_0510,0.29963586
TEST_0511,0.25111383
TEST_0512,0.27979213
TEST_0513,0.25969386
TEST_0514,0.27188465
TEST_0515,0.25797802
TEST_0516,0.26306614
TEST_0517,0.35691616
TEST_0518,0.29556274
TEST_0519,0.25657195
TEST_0520,0.29282776
TEST_0521,0.26244345
TEST_0522,0.28975707
TEST_0523,0.2894595
TEST_0524,0.30613947
TEST_0525,0.30146018
TEST_0526,0.28630307
TEST_0527,0.30528805
TEST_0528,0.25331098
TEST_0529,0.28428826
TEST_0530,0.25890547
TEST_0531,0.27481237
TEST_0532,0.28614065
TEST_0533,0.3829455
TEST_0534,0.39341104
TEST_0535,0.29387254
TEST_0536,0.27321643
TEST_0537,0.26280582
TEST_0538,0.2580863
TEST_0539,0.24968037
TEST_0540,0.26951706
TEST_0541,0.3383413
TEST_0542,0.29731414
TEST_0543,0.26895925
TEST_0544,0.2659821
TEST_0545,0.26863816
TEST_0546,0.27569804
TEST_0547,0.2713597
TEST_0548,0.32974544
TEST_0549,0.25620705
TEST_0550,0.2665493
TEST_0551,0.3103654
TEST_0552,0.25053826
TEST_0553,0.2673343
TEST_0554,0.25363466
TEST_0555,0.26276118
TEST_0556,0.2513004
TEST_0557,0.26834792
TEST_0558,0.24754956
TEST_0559,0.26734382
TEST_0560,0.25411963
TEST_0561,0.26011804
TEST_0562,0.26391202
TEST_0563,0.26646885
TEST_0564,0.26211098
TEST_0565,0.31381196
TEST_0566,0.31992254
TEST_0567,0.28106844
TEST_0568,0.2826778
TEST_0569,0.26891676
TEST_0570,0.2633885
TEST_0571,0.268327
TEST_0572,0.31555715
TEST_0573,0.26936662
TEST_0574,0.24617915
TEST_0575,0.25344765
TEST_0576,0.7482048
TEST_0577,0.26604372
TEST_0578,0.2533403
TEST_0579,0.3003919
TEST_0580,0.8084425
TEST_0581,0.24849395
TEST_0582,0.30402893
TEST_0583,0.45800838
TEST_0584,0.25944743
TEST_0585,0.25415438
TEST_0586,0.27261645
TEST_0587,0.29175347
TEST_0588,0.25967598
TEST_0589,0.29336578
TEST_0590,0.26498672
TEST_0591,0.2904761
TEST_0592,0.2829136
TEST_0593,0.3052095
TEST_0594,0.27200344
TEST_0595,0.48378325
TEST_0596,0.26805213
TEST_0597,0.25520912
TEST_0598,0.25741538
TEST_0599,0.29915538
TEST_0600,0.27686474
TEST_0601,0.2532031
TEST_0602,0.26141864
TEST_0603,0.2894212
TEST_0604,0.26935333
TEST_0605,0.28143883
TEST_0606,0.25249332
TEST_0607,0.28308824
TEST_0608,0.27935022
TEST_0609,0.24660635
TEST_0610,0.26454204
TEST_0611,0.30539975
TEST_0612,0.2613917
TEST_0613,0.25153106
TEST_0614,0.24553017
TEST_0615,0.2577114
TEST_0616,0.24335825
TEST_0617,0.27379894
TEST_0618,0.26229513
TEST_0619,0.2701416
TEST_0620,0.30908924
TEST_0621,0.27489233
TEST_0622,0.26214582
TEST_0623,0.24924484
TEST_0624,0.25859696
TEST_0625,0.2730783
TEST_0626,0.25848436
TEST_0627,0.28137988
TEST_0628,0.2684742
TEST_0629,0.2706359
TEST_0630,0.30236468
TEST_0631,0.2530381
TEST_0632,0.2791287
TEST_0633,0.31397453
TEST_0634,0.24934688
TEST_0635,0.24462816
TEST_0636,0.24213739
TEST_0637,0.2971504
TEST_0638,0.24641982
TEST_0639,0.25215226
TEST_0640,0.25225455
TEST_0641,0.24284899
TEST_0642,0.24599938
TEST_0643,0.260865
TEST_0644,0.25295094
TEST_0645,0.27034035
TEST_0646,0.24880128
TEST_0647,0.26722214
TEST_0648,0.2875132
TEST_0649,0.2782989
TEST_0650,0.25413114
TEST_0651,0.26241633
TEST_0652,0.26357082
TEST_0653,0.2511146
TEST_0654,0.25270304
TEST_0655,0.24898735
TEST_0656,0.24682221
TEST_0657,0.2417084
TEST_0658,0.25396842
TEST_0659,0.24978498
TEST_0660,0.24866037
TEST_0661,0.2609693
TEST_0662,0.26221317
TEST_0663,0.26314455
TEST_0664,0.26049864
TEST_0665,0.25622168
TEST_0666,0.2574875
TEST_0667,0.25294152
TEST_0668,0.2521891
TEST_0669,0.2511632
TEST_0670,0.28400388
TEST_0671,0.3000012
TEST_0672,0.2545666
TEST_0673,0.25458196
TEST_0674,0.2630034
TEST_0675,0.37498432
TEST_0676,0.2416501
TEST_0677,0.25363284
TEST_0678,0.24858847
TEST_0679,0.25876346
TEST_0680,0.31965488
TEST_0681,0.3108246
TEST_0682,0.33413708
TEST_0683,0.27247852
TEST_0684,0.25900978
TEST_0685,0.2566309
TEST_0686,0.24894293
TEST_0687,0.30723748
TEST_0688,0.33693525
TEST_0689,0.2558593
TEST_0690,0.25260985
TEST_0691,0.2647166
TEST_0692,0.2644506
TEST_0693,0.246635
TEST_0694,0.24295032
TEST_0695,0.2757241
TEST_0696,0.2463167
TEST_0697,0.27382368
TEST_0698,0.27481726
TEST_0699,0.250426
TEST_0700,0.2912125
TEST_0701,0.25510925
TEST_0702,0.25643486
TEST_0703,0.25304848
TEST_0704,0.2580791
TEST_0705,0.26171225
TEST_0706,0.2793823
TEST_0707,0.30302167
TEST_0708,0.25796738
TEST_0709,0.33320862
TEST_0710,0.29173374
TEST_0711,0.36807805
TEST_0712,0.35013086
TEST_0713,0.2945325
TEST_0714,0.24618539
TEST_0715,0.28738144
TEST_0716,0.26234156
TEST_0717,0.27976605
TEST_0718,0.3181038
TEST_0719,0.24946189
TEST_0720,0.2746292
TEST_0721,0.2805452
TEST_0722,0.2890916
TEST_0723,0.33103526
TEST_0724,0.30788663
TEST_0725,0.316225
TEST_0726,0.26081204
TEST_0727,0.30219248
TEST_0728,0.25917426
TEST_0729,0.2588653
TEST_0730,0.26668
TEST_0731,0.25514746
TEST_0732,0.325943
TEST_0733,0.32902044
TEST_0734,0.27094457
TEST_0735,0.29268482
TEST_0736,0.25391573
TEST_0737,0.25534233
TEST_0738,0.29495555
TEST_0739,0.3461892
TEST_0740,0.32473868
TEST_0741,0.2854547
TEST_0742,0.3038955
TEST_0743,0.31341618
TEST_0744,0.28376386
TEST_0745,0.28879777
TEST_0746,0.2680288
TEST_0747,0.28213128
TEST_0748,0.30960023
TEST_0749,0.3372484
TEST_0750,0.237413
TEST_0751,0.24559179
TEST_0752,0.3576823
TEST_0753,0.307128
TEST_0754,0.32910913
TEST_0755,0.2715013
TEST_0756,0.26273426
TEST_0757,0.32609376
TEST_0758,0.33916825
TEST_0759,0.28150284
TEST_0760,0.31600884
TEST_0761,0.28693166
TEST_0762,0.3344316
TEST_0763,0.27928552
TEST_0764,0.30538666
TEST_0765,0.28947273
TEST_0766,0.27129918
TEST_0767,0.268504
TEST_0768,0.24818435
TEST_0769,0.27056104
TEST_0770,0.2884726
TEST_0771,0.2578999
TEST_0772,0.3267621
TEST_0773,0.27497733
TEST_0774,0.26503915
TEST_0775,0.28433523
TEST_0776,0.24078734
TEST_0777,0.25052005
TEST_0778,0.25368655
TEST_0779,0.2371892
TEST_0780,0.27202302
TEST_0781,0.3297611
TEST_0782,0.2520445
TEST_0783,0.25195965
TEST_0784,0.27489263
TEST_0785,0.258547
TEST_0786,0.2472867
TEST_0787,0.26503977
TEST_0788,0.26457426
TEST_0789,0.2467535
TEST_0790,0.26174465
TEST_0791,0.2880351
TEST_0792,0.2546332
TEST_0793,0.2664147
TEST_0794,0.24087146
TEST_0795,0.27714092
TEST_0796,0.30221826
TEST_0797,0.27874264
TEST_0798,0.33295986
TEST_0799,0.2999086
TEST_0800,0.27040625
TEST_0801,0.25570685
TEST_0802,0.28801507
TEST_0803,0.3166953
TEST_0804,0.25673062
TEST_0805,0.26899126
TEST_0806,0.24571106
TEST_0807,0.25657088
TEST_0808,0.24680524
TEST_0809,0.27390915
TEST_0810,0.2935294
TEST_0811,0.2589756
TEST_0812,0.4289485
TEST_0813,0.2578393
TEST_0814,0.28778818
TEST_0815,0.2529834
TEST_0816,0.25641388
TEST_0817,0.27193832
TEST_0818,0.31352985
TEST_0819,0.27773696
TEST_0820,0.3059653
TEST_0821,0.3169403
TEST_0822,0.2669875
TEST_0823,0.2761244
TEST_0824,0.24978805
TEST_0825,0.27770233
TEST_0826,0.25745806
TEST_0827,0.27628836
TEST_0828,0.28880608
TEST_0829,0.27236813
TEST_0830,0.27961934
TEST_0831,0.3032073
TEST_0832,0.27146438
TEST_0833,0.32527506
TEST_0834,0.3286795
TEST_0835,0.25959405
TEST_0836,0.2880125
TEST_0837,0.31072122
TEST_0838,0.26802948
TEST_0839,0.27317673
TEST_0840,0.30484226
TEST_0841,0.25445026
TEST_0842,0.30757838
TEST_0843,0.25649676
TEST_0844,0.2949638
TEST_0845,0.26727438
TEST_0846,0.27120316
TEST_0847,0.32052457
TEST_0848,0.25014138
TEST_0849,0.28994006
TEST_0850,0.27687436
TEST_0851,0.33305672
TEST_0852,0.34523574
TEST_0853,0.24582219
TEST_0854,0.34725916
TEST_0855,0.2595672
TEST_0856,0.24943408
TEST_0857,0.24695368
TEST_0858,0.30115548
TEST_0859,0.33242473
TEST_0860,0.30636564
TEST_0861,0.25335202
TEST_0862,0.25005355
TEST_0863,0.2993022
TEST_0864,0.25201744
TEST_0865,0.31439123
TEST_0866,0.24102354
TEST_0867,0.2980196
TEST_0868,0.24347815
TEST_0869,0.3105401
TEST_0870,0.29509002
TEST_0871,0.32764283
TEST_0872,0.27808318
TEST_0873,0.2405359
TEST_0874,0.24822275
TEST_0875,0.28363073
TEST_0876,0.2555843
TEST_0877,0.3045828
TEST_0878,0.2795994
TEST_0879,0.29388633
TEST_0880,0.28560656
TEST_0881,0.25627297
TEST_0882,0.3382439
TEST_0883,0.2623663
TEST_0884,0.33414486
TEST_0885,0.2606576
TEST_0886,0.33904138
TEST_0887,0.2559523
TEST_0888,0.29612604
TEST_0889,0.33698934
TEST_0890,0.2551003
TEST_0891,0.32886964
TEST_0892,0.3329333
TEST_0893,0.35471463
TEST_0894,0.2619905
TEST_0895,0.2823635
TEST_0896,0.2729797
TEST_0897,0.33608168
TEST_0898,0.2896068
TEST_0899,0.2678432
TEST_0900,0.30601472
TEST_0901,0.24869382
TEST_0902,0.26591474
TEST_0903,0.30989188
TEST_0904,0.31272292
TEST_0905,0.27003223
TEST_0906,0.28574565
TEST_0907,0.26300615
TEST_0908,0.5159808
TEST_0909,0.24459696
TEST_0910,0.31451172
TEST_0911,0.24922478
TEST_0912,0.2621266
TEST_0913,0.268099
TEST_0914,0.2489711
TEST_0915,0.25043094
TEST_0916,0.2476019
TEST_0917,0.51665056
TEST_0918,0.30054647
TEST_0919,0.2704421
TEST_0920,0.2870818
TEST_0921,0.25652677
TEST_0922,0.23501964
TEST_0923,0.26619142
TEST_0924,0.31266528
TEST_0925,0.26313347
TEST_0926,0.33731157
TEST_0927,0.349629
TEST_0928,0.25267202
TEST_0929,0.27419347
TEST_0930,0.33390847
TEST_0931,0.57973
TEST_0932,0.82086504
TEST_0933,0.2502206
TEST_0934,0.2589509
TEST_0935,0.25933638
TEST_0936,0.25599208
TEST_0937,0.31410655
TEST_0938,0.3659885
TEST_0939,0.34189165
TEST_0940,0.30108744
TEST_0941,0.27993217
TEST_0942,0.37572986
TEST_0943,0.28097928
TEST_0944,0.31453004
TEST_0945,0.283162
TEST_0946,0.36772245
TEST_0947,0.32867557
TEST_0948,0.25483194
TEST_0949,0.3022952
TEST_0950,0.3017921
TEST_0951,0.29009205
TEST_0952,0.27132112
TEST_0953,0.25195333
TEST_0954,0.24464479
TEST_0955,0.25527823
TEST_0956,0.25542918
TEST_0957,0.26395556
TEST_0958,0.25715113
TEST_0959,0.30607885
TEST_0960,0.24776468
TEST_0961,0.2961146
TEST_0962,0.26020914
TEST_0963,0.2544474
TEST_0964,0.3041842
TEST_0965,0.26604348
TEST_0966,0.26689157
TEST_0967,0.2532545
TEST_0968,0.2730783
TEST_0969,0.26918733
TEST_0970,0.31233156
TEST_0971,0.24982324
TEST_0972,0.34288502
TEST_0973,0.29858556
TEST_0974,0.2717512
TEST_0975,0.30210742
TEST_0976,0.2706069
TEST_0977,0.5963923
TEST_0978,0.24900651
TEST_0979,0.23338044
TEST_0980,0.5258936
TEST_0981,0.25885516
TEST_0982,0.29736897
TEST_0983,0.22667094
TEST_0984,0.2433526
TEST_0985,0.24732347
TEST_0986,0.28983766
TEST_0987,0.24732502
TEST_0988,0.27661973
TEST_0989,0.25635213
TEST_0990,0.2753998
TEST_0991,0.32762614
TEST_0992,0.2978904
TEST_0993,0.2875407
TEST_0994,0.28001422
TEST_0995,0.25331727
TEST_0996,0.2586194
TEST_0997,0.35938528
TEST_0998,0.35556206
TEST_0999,0.2998839
TEST_1000,0.32328042
TEST_1001,0.2611106
TEST_1002,0.26977748
TEST_1003,0.323929
TEST_1004,0.37388745
TEST_1005,0.2819894
TEST_1006,0.27211267
TEST_1007,0.3418629
TEST_1008,0.3009654
TEST_1009,0.30973047
TEST_1010,0.39850217
TEST_1011,0.30426747
TEST_1012,0.29002252
TEST_1013,0.24987237
TEST_1014,0.242095
TEST_1015,0.2376965
TEST_1016,0.27057272
TEST_1017,0.24658604
TEST_1018,0.2615463
TEST_1019,0.25465757
TEST_1020,0.2562496
TEST_1021,0.2495161
TEST_1022,0.27502775
TEST_1023,0.24932227
TEST_1024,0.25419092
TEST_1025,0.28160936
TEST_1026,0.34619185
TEST_1027,0.26803896
TEST_1028,0.28035447
TEST_1029,0.33234596
TEST_1030,0.4064229
TEST_1031,0.33883402
TEST_1032,0.289173
TEST_1033,0.26197505
TEST_1034,0.27940053
TEST_1035,0.28397703
TEST_1036,0.26767445
TEST_1037,0.3403533
TEST_1038,0.30393785
TEST_1039,0.24427588
TEST_1040,0.3024105
TEST_1041,0.24394386
TEST_1042,0.27039176
TEST_1043,0.31841177
TEST_1044,0.31711233
TEST_1045,0.32145184
TEST_1046,0.31965843
TEST_1047,0.32045966
TEST_1048,0.27379298
TEST_1049,0.29330364
TEST_1050,0.26716608
TEST_1051,0.25328785
TEST_1052,0.25199163
TEST_1053,0.26539692
TEST_1054,0.24887462
TEST_1055,0.26066288
TEST_1056,0.2642098
TEST_1057,0.25289437
TEST_1058,0.24852383
TEST_1059,0.30311796
TEST_1060,0.25213367
TEST_1061,0.28439575
TEST_1062,0.3008809
TEST_1063,0.28506273
TEST_1064,0.27509484
TEST_1065,0.25521463
TEST_1066,0.32886386
TEST_1067,0.24355094
TEST_1068,0.26362586
TEST_1069,0.24733694
TEST_1070,0.24751782
TEST_1071,0.28289032
TEST_1072,0.3014268
TEST_1073,0.33692193
TEST_1074,0.2603461
TEST_1075,0.23524018
TEST_1076,0.2543393
TEST_1077,0.23606892
