ID,generated
TEST_0109,-1.586448
TEST_0110,-1.4961636
TEST_0111,-1.5422395
TEST_0112,-1.4025084
TEST_0113,-1.1675394
TEST_0114,-1.3843311
TEST_0115,-1.5916218
TEST_0116,-1.2866824
TEST_0117,-1.5865979
TEST_0118,-1.4060692
TEST_0119,-1.4420644
TEST_0120,-1.3177173
TEST_0121,-1.61462
TEST_0122,-1.1650181
TEST_0123,-0.79501325
TEST_0124,-1.5226015
TEST_0125,-0.83191216
TEST_0126,-1.3371725
TEST_0127,-1.5057471
TEST_0128,-1.2273223
TEST_0129,-1.363011
TEST_0130,-1.5658051
TEST_0131,-0.6196512
TEST_0132,-1.2579262
TEST_0133,-1.4692341
TEST_0134,-1.4238787
TEST_0135,-1.5040481
TEST_0136,-1.5355526
TEST_0137,-1.6286415
TEST_0138,-1.5287935
TEST_0139,-1.6104717
TEST_0140,-1.5710918
TEST_0141,-1.2477682
TEST_0142,-1.1301053
TEST_0143,-1.5763717
TEST_0144,-1.585894
TEST_0145,-1.067346
TEST_0146,-1.4747196
TEST_0147,-1.4200472
TEST_0148,-1.5383031
TEST_0149,0.40576005
TEST_0150,1.2724322
TEST_0151,0.109495185
TEST_0152,-1.5206054
TEST_0153,-0.07583751
TEST_0154,0.91717494
TEST_0155,-1.0892775
TEST_0156,-1.5949314
TEST_0157,-1.2164338
TEST_0158,-1.3785796
TEST_0159,-1.5476391
TEST_0160,-1.5656958
TEST_0161,-1.1002069
TEST_0162,-1.6182289
TEST_0163,-1.6533197
TEST_0164,-1.6531515
TEST_0165,-1.537183
TEST_0166,-1.2981739
TEST_0167,-1.5938995
TEST_0168,-1.5350677
TEST_0169,-1.3039589
TEST_0170,-1.2885092
TEST_0171,-0.99008787
TEST_0172,0.23590812
TEST_0173,-1.5937874
TEST_0174,-0.38642174
TEST_0175,-1.5174205
TEST_0176,-1.6742296
TEST_0177,-1.6762396
TEST_0178,-1.5693169
TEST_0179,-1.4696741
TEST_0180,-1.333477
TEST_0181,-1.4837968
TEST_0182,-1.2675606
TEST_0183,-1.2959219
TEST_0184,-1.521332
TEST_0185,-1.4357605
TEST_0186,-1.5879387
TEST_0187,-1.4992353
TEST_0188,-1.427623
TEST_0189,-1.5169337
TEST_0190,-1.4981258
TEST_0191,-1.5089896
TEST_0192,-1.2639599
TEST_0193,-1.5222256
TEST_0194,-1.3965644
TEST_0195,-1.5616877
TEST_0196,-1.5602667
TEST_0197,-1.5196021
TEST_0198,-1.4995513
TEST_0199,-1.3663601
TEST_0200,-1.6324669
TEST_0201,-1.4884701
TEST_0202,-1.3717484
TEST_0203,-1.4453729
TEST_0204,-1.3342402
TEST_0205,-1.3220298
TEST_0206,-1.3799661
TEST_0207,-1.5609491
TEST_0208,-1.5255966
TEST_0209,-1.2111348
TEST_0210,-1.5728202
TEST_0211,-1.5210153
TEST_0212,-1.2440733
TEST_0213,-1.135919
TEST_0214,-1.246221
TEST_0215,-0.8327589
TEST_0216,-1.4985807
TEST_0217,-1.28757
TEST_0218,-1.6258179
TEST_0219,-1.4771885
TEST_0220,-1.5866374
TEST_0221,-1.3199337
TEST_0222,-1.4601809
TEST_0223,-1.5340136
TEST_0224,-1.4503292
TEST_0225,-1.504245
TEST_0226,-1.1684471
TEST_0227,-1.1768684
TEST_0228,-1.00722
TEST_0229,-1.5744233
TEST_0230,-1.563818
TEST_0231,-1.3131838
TEST_0232,-1.013336
TEST_0233,-1.3298918
TEST_0234,-1.5239575
TEST_0235,-1.4326658
TEST_0236,-1.2877572
TEST_0237,-1.5029999
TEST_0238,-1.5566816
TEST_0239,-1.592424
TEST_0240,-1.3210729
TEST_0241,-1.53425
TEST_0242,-1.5354493
TEST_0243,-1.4926546
TEST_0244,-1.42657
TEST_0245,-1.5676672
TEST_0246,-1.2812662
TEST_0247,-1.3660054
TEST_0248,-1.2550459
TEST_0249,-1.5687754
TEST_0250,-1.4566839
TEST_0251,-1.4037545
TEST_0252,-1.4504144
TEST_0253,-1.4748689
TEST_0254,-1.3373103
TEST_0255,-1.3882443
TEST_0256,-1.4369358
TEST_0257,-1.20172
TEST_0258,-1.1901302
TEST_0259,-1.4546891
TEST_0260,-1.2077379
TEST_0261,-1.464304
TEST_0262,-1.1918027
TEST_0263,-1.168064
TEST_0264,-1.0122331
TEST_0265,-1.2283514
TEST_0266,-1.0864222
TEST_0267,-1.5405138
TEST_0268,-1.3037804
TEST_0269,-1.6022602
TEST_0270,-1.2724673
TEST_0271,-1.4937737
TEST_0272,-1.5126421
TEST_0273,-1.393301
TEST_0274,-1.1428713
TEST_0275,-0.6862309
TEST_0276,-1.0274132
TEST_0277,-1.5309798
TEST_0278,-1.4601247
TEST_0279,-1.219161
TEST_0280,-1.3631178
TEST_0281,-1.5623281
TEST_0282,-1.5905159
TEST_0283,-1.595347
TEST_0284,-1.257512
TEST_0285,0.10442076
TEST_0286,1.0114696
TEST_0287,-1.4187
TEST_0288,0.05291167
TEST_0289,-0.1673805
TEST_0290,0.60578847
TEST_0291,-1.2893025
TEST_0292,0.5097956
TEST_0293,-1.0039976
TEST_0294,-1.4460714
TEST_0295,-1.5028263
TEST_0296,-1.3675431
TEST_0297,-1.5276117
TEST_0298,-0.8066243
TEST_0299,1.26757
TEST_0300,-0.5983147
TEST_0301,1.2520635
TEST_0302,1.0407665
TEST_0303,-0.7583748
TEST_0304,-1.5561357
TEST_0305,-1.0864441
TEST_0306,-1.5162649
TEST_0307,1.6333078
TEST_0308,0.98071444
TEST_0309,1.1447021
TEST_0310,1.2793539
TEST_0311,-0.008941889
TEST_0312,-1.0366495
TEST_0313,0.6793874
TEST_0314,1.1010997
TEST_0315,0.35136288
TEST_0316,-1.2320755
TEST_0317,0.671591
TEST_0318,-0.45781344
TEST_0319,-1.4499868
TEST_0320,-1.3895174
TEST_0321,0.42583817
TEST_0322,-1.4621195
TEST_0323,-1.5790453
TEST_0324,-1.3951102
TEST_0325,-1.5666307
TEST_0326,-1.4205462
TEST_0327,-0.9411454
TEST_0328,-0.81412685
TEST_0329,-1.0923221
TEST_0330,-1.3957342
TEST_0331,-1.6034276
TEST_0332,-1.4688814
TEST_0333,-1.2788639
TEST_0334,-1.5274004
TEST_0335,-1.574951
TEST_0336,0.12574999
TEST_0337,-1.4517697
TEST_0338,-1.578305
TEST_0339,-1.5139394
TEST_0340,-1.4056653
TEST_0341,-0.5473992
TEST_0342,0.7046205
TEST_0343,0.20406935
TEST_0344,0.08428541
TEST_0345,0.73430026
TEST_0346,0.6265264
TEST_0347,-0.30789837
TEST_0348,-0.15380819
TEST_0349,0.54314077
TEST_0350,1.1168735
TEST_0351,0.4123934
TEST_0352,0.63679326
TEST_0353,-1.3392893
TEST_0354,-1.4482679
TEST_0355,-1.4776843
TEST_0356,-0.971454
TEST_0357,-1.5374572
TEST_0358,-1.5530629
TEST_0359,-1.3242073
TEST_0360,-1.3726792
TEST_0361,-1.2437356
TEST_0362,-1.5485638
TEST_0363,-0.90681934
TEST_0364,-1.4254369
TEST_0365,-1.3248457
TEST_0366,-1.2361661
TEST_0367,-1.4443799
TEST_0368,-1.54818
TEST_0369,-1.3601835
TEST_0370,-1.4545301
TEST_0371,-1.3140185
TEST_0372,-1.3657802
TEST_0373,-1.2814343
TEST_0374,-1.3733919
TEST_0375,-0.9916916
TEST_0376,-1.0298184
TEST_0377,-1.5187085
TEST_0378,-1.4256382
TEST_0379,-1.6554133
TEST_0380,-1.0051653
TEST_0381,-1.1476527
TEST_0382,-1.1704009
TEST_0383,-1.0211219
TEST_0384,-1.0514243
TEST_0385,-1.107014
TEST_0386,-1.5496422
TEST_0387,-1.4914601
TEST_0388,-1.5896828
TEST_0389,-1.0607052
TEST_0390,-1.5507886
TEST_0391,-1.392514
TEST_0392,-1.1818596
TEST_0393,-1.6433891
TEST_0394,-1.3561661
TEST_0395,0.63966817
TEST_0396,-1.274492
TEST_0397,-1.1912975
TEST_0398,-1.5231994
TEST_0399,-1.4430592
TEST_0400,-1.0844193
TEST_0401,-1.4980584
TEST_0402,-1.3404481
TEST_0403,-1.3041637
TEST_0404,-1.258424
TEST_0405,-1.4396641
TEST_0406,-1.2123792
TEST_0407,-1.4941654
TEST_0408,-1.5020378
TEST_0409,-1.4248434
TEST_0410,-1.4343528
TEST_0411,-1.4929712
TEST_0412,-1.4817212
TEST_0413,-1.5355183
TEST_0414,-1.337835
TEST_0415,-1.5100336
TEST_0416,-1.4697388
TEST_0417,-1.2261137
TEST_0418,-1.4055092
TEST_0419,-1.3276888
TEST_0420,-1.1438265
TEST_0421,-1.2484416
TEST_0422,-1.3231264
TEST_0423,-1.3432506
TEST_0424,-1.5359476
TEST_0425,-1.20172
TEST_0426,-1.4338291
TEST_0427,-1.4648867
TEST_0428,-1.4978907
TEST_0429,-1.3471965
TEST_0430,-1.3924717
TEST_0431,-1.4457809
TEST_0432,-1.5543993
TEST_0433,-1.4693168
TEST_0434,-1.4882745
TEST_0435,-1.4247086
TEST_0436,-0.88873243
TEST_0437,1.065438
TEST_0438,-1.3476232
TEST_0439,-0.5158197
TEST_0440,1.3626902
TEST_0441,-1.3118241
TEST_0442,-1.458954
TEST_0443,-1.3644445
TEST_0444,-1.2238066
TEST_0445,-1.3993124
TEST_0446,-1.3700854
TEST_0447,-0.86191714
TEST_0448,0.18337426
TEST_0449,-1.0666324
TEST_0450,0.92635727
TEST_0451,-1.4549174
TEST_0452,-1.336758
TEST_0453,-1.066561
TEST_0454,-0.029322516
TEST_0455,-0.89531505
TEST_0456,-1.5066713
TEST_0457,-1.3940065
TEST_0458,-1.4664016
TEST_0459,-1.5205681
TEST_0460,-1.3012843
TEST_0461,-1.4295267
TEST_0462,-1.1167679
TEST_0463,-1.5844446
TEST_0464,-1.2184992
TEST_0465,-1.4908196
TEST_0466,-1.0376421
TEST_0467,-1.5437129
TEST_0468,-1.4745623
TEST_0469,-1.5244564
TEST_0470,-1.079846
TEST_0471,-1.5706846
TEST_0472,-1.1721585
TEST_0473,-1.4339157
TEST_0474,-1.1313964
TEST_0475,-1.5091856
TEST_0476,-1.5058471
TEST_0477,-1.4799786
TEST_0478,-1.3796005
TEST_0479,-0.8609559
TEST_0480,-1.4295006
TEST_0481,-1.1492462
TEST_0482,-1.1549598
TEST_0483,-1.3633353
TEST_0484,-0.972266
TEST_0485,-1.4439837
TEST_0486,-1.3651468
TEST_0487,-1.4082626
TEST_0488,-1.2995163
TEST_0489,-1.1585087
TEST_0490,-1.1543801
TEST_0491,-1.5437815
TEST_0492,-0.9065882
TEST_0493,-1.0010178
TEST_0494,-0.8004858
TEST_0495,-1.2581851
TEST_0496,-1.2877901
TEST_0497,-1.4746921
TEST_0498,-1.5625808
TEST_0499,-1.2660425
TEST_0500,-1.2217718
TEST_0501,-0.5669786
TEST_0502,-1.4970036
TEST_0503,-1.2524693
TEST_0504,-0.8381098
TEST_0505,-0.92300206
TEST_0506,-1.3186553
TEST_0507,-1.337171
TEST_0508,-1.0928968
TEST_0509,-0.7621361
TEST_0510,-1.1522868
TEST_0511,-1.4970319
TEST_0512,-1.4485193
TEST_0513,-1.4669092
TEST_0514,-1.4572846
TEST_0515,-1.5113157
TEST_0516,-1.2976339
TEST_0517,-0.5504104
TEST_0518,-1.2607431
TEST_0519,-1.5435451
TEST_0520,-1.3000363
TEST_0521,-1.4357107
TEST_0522,-1.4019887
TEST_0523,-1.3167105
TEST_0524,-1.3633375
TEST_0525,-1.3273392
TEST_0526,-1.373947
TEST_0527,-1.1985767
TEST_0528,-1.3377107
TEST_0529,-1.3824013
TEST_0530,-1.524703
TEST_0531,-1.4820439
TEST_0532,-1.2822376
TEST_0533,-0.9512185
TEST_0534,-0.6839993
TEST_0535,-1.3343425
TEST_0536,-1.4430662
TEST_0537,-1.5407505
TEST_0538,-1.476157
TEST_0539,-1.5472953
TEST_0540,-1.3926516
TEST_0541,-0.9801062
TEST_0542,-1.3561875
TEST_0543,-1.4577144
TEST_0544,-1.4412587
TEST_0545,-1.4041965
TEST_0546,-1.3010828
TEST_0547,-1.2616723
TEST_0548,-1.1368233
TEST_0549,-1.499163
TEST_0550,-1.4708513
TEST_0551,-1.11474
TEST_0552,-1.5554861
TEST_0553,-1.4005358
TEST_0554,-1.4546753
TEST_0555,-1.5397059
TEST_0556,-1.5776491
TEST_0557,-1.4788835
TEST_0558,-1.5537659
TEST_0559,-1.5561993
TEST_0560,-1.5598956
TEST_0561,-1.4710491
TEST_0562,-1.4723839
TEST_0563,-1.4739269
TEST_0564,-1.4089279
TEST_0565,-1.1197535
TEST_0566,-1.4550253
TEST_0567,-1.389504
TEST_0568,-1.3831713
TEST_0569,-1.4633112
TEST_0570,-1.3786308
TEST_0571,-1.4613053
TEST_0572,-1.2662526
TEST_0573,-1.461544
TEST_0574,-1.5942305
TEST_0575,-1.5972514
TEST_0576,0.77714777
TEST_0577,-1.3354535
TEST_0578,-1.429475
TEST_0579,-1.0303539
TEST_0580,1.0718112
TEST_0581,-1.5725882
TEST_0582,-1.3528676
TEST_0583,-0.14418916
TEST_0584,-1.474659
TEST_0585,-1.5028974
TEST_0586,-1.3772992
TEST_0587,-1.4110085
TEST_0588,-1.4757597
TEST_0589,-1.2839037
TEST_0590,-1.4178984
TEST_0591,-1.3687828
TEST_0592,-1.3330748
TEST_0593,-1.1964163
TEST_0594,-1.4712157
TEST_0595,-0.40779623
TEST_0596,-1.4362465
TEST_0597,-1.5635382
TEST_0598,-1.5598242
TEST_0599,-1.3001994
TEST_0600,-1.4334093
TEST_0601,-1.51001
TEST_0602,-1.4926546
TEST_0603,-1.4479984
TEST_0604,-1.4786383
TEST_0605,-1.4037489
TEST_0606,-1.5271895
TEST_0607,-1.3483242
TEST_0608,-1.4141161
TEST_0609,-1.5904436
TEST_0610,-1.5014992
TEST_0611,-1.3240883
TEST_0612,-1.4821752
TEST_0613,-1.5169516
TEST_0614,-1.5415558
TEST_0615,-1.5261629
TEST_0616,-1.5990196
TEST_0617,-1.348004
TEST_0618,-1.450371
TEST_0619,-1.4426262
TEST_0620,-1.2525895
TEST_0621,-1.4102252
TEST_0622,-1.5065467
TEST_0623,-1.5700809
TEST_0624,-1.4618956
TEST_0625,-1.4652593
TEST_0626,-1.4378297
TEST_0627,-1.4141428
TEST_0628,-1.5461013
TEST_0629,-1.4260269
TEST_0630,-1.3269529
TEST_0631,-1.4670858
TEST_0632,-1.2528052
TEST_0633,-1.0877086
TEST_0634,-1.4804448
TEST_0635,-1.537631
TEST_0636,-1.614117
TEST_0637,-1.3556323
TEST_0638,-1.579932
TEST_0639,-1.4909928
TEST_0640,-1.5466671
TEST_0641,-1.5667686
TEST_0642,-1.5727193
TEST_0643,-1.4596615
TEST_0644,-1.5451092
TEST_0645,-1.3965483
TEST_0646,-1.5420797
TEST_0647,-1.4422753
TEST_0648,-1.4572424
TEST_0649,-1.4064091
TEST_0650,-1.5207542
TEST_0651,-1.5241172
TEST_0652,-1.428729
TEST_0653,-1.507596
TEST_0654,-1.5077709
TEST_0655,-1.561592
TEST_0656,-1.5484706
TEST_0657,-1.591321
TEST_0658,-1.5008678
TEST_0659,-1.5722244
TEST_0660,-1.546069
TEST_0661,-1.5422834
TEST_0662,-1.432522
TEST_0663,-1.423706
TEST_0664,-1.4272172
TEST_0665,-1.5328548
TEST_0666,-1.503848
TEST_0667,-1.551388
TEST_0668,-1.5384393
TEST_0669,-1.4926624
TEST_0670,-1.3772981
TEST_0671,-1.2255901
TEST_0672,-1.4146556
TEST_0673,-1.5234392
TEST_0674,-1.421741
TEST_0675,-0.92618525
TEST_0676,-1.5922841
TEST_0677,-1.530976
TEST_0678,-1.5709274
TEST_0679,-1.5102282
TEST_0680,-0.94893026
TEST_0681,-1.2018305
TEST_0682,-1.0699844
TEST_0683,-1.3953954
TEST_0684,-1.4943068
TEST_0685,-1.4727118
TEST_0686,-1.5358636
TEST_0687,-1.127627
TEST_0688,-1.1829371
TEST_0689,-1.4580307
TEST_0690,-1.5181687
TEST_0691,-1.4871883
TEST_0692,-1.4411454
TEST_0693,-1.6052145
TEST_0694,-1.6006998
TEST_0695,-1.5060027
TEST_0696,-1.6479921
TEST_0697,-1.3745152
TEST_0698,-1.4897692
TEST_0699,-1.5622505
TEST_0700,-1.3569953
TEST_0701,-1.5361623
TEST_0702,-1.534951
TEST_0703,-1.5225512
TEST_0704,-1.484355
TEST_0705,-1.4236075
TEST_0706,-1.4288279
TEST_0707,-1.235079
TEST_0708,-1.512509
TEST_0709,-1.1542335
TEST_0710,-1.2842144
TEST_0711,-1.0943667
TEST_0712,-1.0074346
TEST_0713,-1.2782413
TEST_0714,-1.555516
TEST_0715,-1.2305205
TEST_0716,-1.4698595
TEST_0717,-1.3383925
TEST_0718,-1.380504
TEST_0719,-1.4546517
TEST_0720,-1.4557772
TEST_0721,-1.394044
TEST_0722,-1.3683295
TEST_0723,-0.9967793
TEST_0724,-1.1401355
TEST_0725,-1.0406786
TEST_0726,-1.4516032
TEST_0727,-1.2319343
TEST_0728,-1.5474972
TEST_0729,-1.4900602
TEST_0730,-1.4511787
TEST_0731,-1.5288603
TEST_0732,-1.1162744
TEST_0733,-1.0187025
TEST_0734,-1.3832729
TEST_0735,-1.4065559
TEST_0736,-1.5532548
TEST_0737,-1.519488
TEST_0738,-1.2888206
TEST_0739,-0.97288716
TEST_0740,-1.1866969
TEST_0741,-1.1974871
TEST_0742,-1.300254
TEST_0743,-1.1531454
TEST_0744,-1.3712282
TEST_0745,-1.3907592
TEST_0746,-1.4918363
TEST_0747,-1.485187
TEST_0748,-1.286594
TEST_0749,-1.1565611
TEST_0750,-1.638781
TEST_0751,-1.5651717
TEST_0752,-0.9772905
TEST_0753,-1.2649581
TEST_0754,-1.1200832
TEST_0755,-1.4971222
TEST_0756,-1.5171713
TEST_0757,-1.1765696
TEST_0758,-1.1332953
TEST_0759,-1.4497095
TEST_0760,-1.2656219
TEST_0761,-1.4465292
TEST_0762,-0.93410414
TEST_0763,-1.3984016
TEST_0764,-1.3089521
TEST_0765,-1.2439052
TEST_0766,-1.3992472
TEST_0767,-1.3730569
TEST_0768,-1.5856283
TEST_0769,-1.4027293
TEST_0770,-1.4368593
TEST_0771,-1.5391612
TEST_0772,-1.1859745
TEST_0773,-1.4354978
TEST_0774,-1.4850256
TEST_0775,-1.425772
TEST_0776,-1.6116774
TEST_0777,-1.5345939
TEST_0778,-1.5463251
TEST_0779,-1.5966804
TEST_0780,-1.4720892
TEST_0781,-1.2125878
TEST_0782,-1.4982097
TEST_0783,-1.5520375
TEST_0784,-1.2779745
TEST_0785,-1.4449311
TEST_0786,-1.5683606
TEST_0787,-1.4441233
TEST_0788,-1.4974031
TEST_0789,-1.5624268
TEST_0790,-1.4678354
TEST_0791,-1.338295
TEST_0792,-1.5518188
TEST_0793,-1.4612257
TEST_0794,-1.6271343
TEST_0795,-1.4541179
TEST_0796,-1.322436
TEST_0797,-1.3601211
TEST_0798,-1.0641224
TEST_0799,-1.1543283
TEST_0800,-1.444311
TEST_0801,-1.492432
TEST_0802,-1.2828391
TEST_0803,-1.1116073
TEST_0804,-1.4712633
TEST_0805,-1.4462248
TEST_0806,-1.5571092
TEST_0807,-1.5034162
TEST_0808,-1.577812
TEST_0809,-1.422331
TEST_0810,-1.1844975
TEST_0811,-1.4971985
TEST_0812,-0.62955964
TEST_0813,-1.5490649
TEST_0814,-1.3191963
TEST_0815,-1.5337721
TEST_0816,-1.5184672
TEST_0817,-1.4140102
TEST_0818,-1.1926582
TEST_0819,-1.298102
TEST_0820,-1.3236706
TEST_0821,-1.1685461
TEST_0822,-1.5165629
TEST_0823,-1.4953979
TEST_0824,-1.5562814
TEST_0825,-1.4700466
TEST_0826,-1.5023686
TEST_0827,-1.4928949
TEST_0828,-1.3975112
TEST_0829,-1.5128839
TEST_0830,-1.3954384
TEST_0831,-1.3917416
TEST_0832,-1.4929336
TEST_0833,-1.1429031
TEST_0834,-1.041086
TEST_0835,-1.4930661
TEST_0836,-1.30633
TEST_0837,-1.3335364
TEST_0838,-1.4178257
TEST_0839,-1.4393797
TEST_0840,-1.2033786
TEST_0841,-1.462547
TEST_0842,-1.3619338
TEST_0843,-1.4309467
TEST_0844,-1.3423493
TEST_0845,-1.3759443
TEST_0846,-1.3730452
TEST_0847,-1.1794109
TEST_0848,-1.5049311
TEST_0849,-1.3211482
TEST_0850,-1.44419
TEST_0851,-1.2009158
TEST_0852,-0.83968496
TEST_0853,-1.5600519
TEST_0854,-1.0263056
TEST_0855,-1.4447429
TEST_0856,-1.5545565
TEST_0857,-1.543553
TEST_0858,-1.402889
TEST_0859,-1.0905603
TEST_0860,-1.175843
TEST_0861,-1.5530955
TEST_0862,-1.5913541
TEST_0863,-1.3417555
TEST_0864,-1.5610011
TEST_0865,-1.2304418
TEST_0866,-1.615749
TEST_0867,-1.2885088
TEST_0868,-1.7760155
TEST_0869,-1.4000661
TEST_0870,-1.3789991
TEST_0871,-1.2500575
TEST_0872,-1.4300432
TEST_0873,-1.5996395
TEST_0874,-1.5779569
TEST_0875,-1.3944681
TEST_0876,-1.5327473
TEST_0877,-1.2563255
TEST_0878,-1.4003332
TEST_0879,-1.259684
TEST_0880,-1.3373554
TEST_0881,-1.5961097
TEST_0882,-1.075006
TEST_0883,-1.4141567
TEST_0884,-0.94004595
TEST_0885,-1.5378213
TEST_0886,-1.0183835
TEST_0887,-1.5424771
TEST_0888,-1.2780166
TEST_0889,-1.018852
TEST_0890,-1.501189
TEST_0891,-1.147397
TEST_0892,-1.0941186
TEST_0893,-0.97035754
TEST_0894,-1.4869677
TEST_0895,-1.3649826
TEST_0896,-1.4395602
TEST_0897,-1.1257294
TEST_0898,-1.2713182
TEST_0899,-1.3236402
TEST_0900,-1.2768581
TEST_0901,-1.5845457
TEST_0902,-1.4966838
TEST_0903,-1.1948442
TEST_0904,-1.3000262
TEST_0905,-1.4690785
TEST_0906,-1.4280792
TEST_0907,-1.4970123
TEST_0908,0.29165024
TEST_0909,-1.6194035
TEST_0910,-1.175142
TEST_0911,-1.5832453
TEST_0912,-1.6253401
TEST_0913,-1.4817635
TEST_0914,-1.6065353
TEST_0915,-1.586936
TEST_0916,-1.5880581
TEST_0917,-0.096786514
TEST_0918,-1.287639
TEST_0919,-1.4526641
TEST_0920,-1.3672128
TEST_0921,-1.4967088
TEST_0922,-1.7135458
TEST_0923,-1.4714006
TEST_0924,-1.2589848
TEST_0925,-1.4860256
TEST_0926,-1.0708518
TEST_0927,-1.0847124
TEST_0928,-1.563755
TEST_0929,-1.420582
TEST_0930,-1.0643523
TEST_0931,0.39679903
TEST_0932,1.1059616
TEST_0933,-1.571768
TEST_0934,-1.4676254
TEST_0935,-1.4828569
TEST_0936,-1.4962921
TEST_0937,-1.1340158
TEST_0938,-0.8206868
TEST_0939,-0.99949837
TEST_0940,-1.2215607
TEST_0941,-1.3617022
TEST_0942,-0.762134
TEST_0943,-1.3102927
TEST_0944,-1.1754113
TEST_0945,-1.3400817
TEST_0946,-0.8841709
TEST_0947,-0.9423612
TEST_0948,-1.4713805
TEST_0949,-1.2195997
TEST_0950,-1.2345068
TEST_0951,-1.336828
TEST_0952,-1.4029725
TEST_0953,-1.4973885
TEST_0954,-1.5758069
TEST_0955,-1.4779714
TEST_0956,-1.5010175
TEST_0957,-1.4632201
TEST_0958,-1.4700916
TEST_0959,-1.3384161
TEST_0960,-1.5287837
TEST_0961,-1.315197
TEST_0962,-1.5049788
TEST_0963,-1.5084156
TEST_0964,-1.2698934
TEST_0965,-1.3672154
TEST_0966,-1.4362198
TEST_0967,-1.5173719
TEST_0968,-1.437343
TEST_0969,-1.4777749
TEST_0970,-1.125438
TEST_0971,-1.5417489
TEST_0972,-0.99123573
TEST_0973,-1.3109705
TEST_0974,-1.3583561
TEST_0975,-1.283374
TEST_0976,-1.466523
TEST_0977,0.2727307
TEST_0978,-1.6441944
TEST_0979,-1.8434455
TEST_0980,0.09971131
TEST_0981,-1.4469423
TEST_0982,-1.3941958
TEST_0983,-1.8446877
TEST_0984,-1.6055123
TEST_0985,-1.5900619
TEST_0986,-1.398949
TEST_0987,-1.5754638
TEST_0988,-1.4066288
TEST_0989,-1.508013
TEST_0990,-1.5110577
TEST_0991,-1.1267588
TEST_0992,-1.252282
TEST_0993,-1.3826039
TEST_0994,-1.3885714
TEST_0995,-1.5308437
TEST_0996,-1.5309203
TEST_0997,-0.88801116
TEST_0998,-0.9040898
TEST_0999,-1.2698377
TEST_1000,-1.1072435
TEST_1001,-1.4445146
TEST_1002,-1.3776916
TEST_1003,-1.1332309
TEST_1004,-0.94633734
TEST_1005,-1.398536
TEST_1006,-1.4375616
TEST_1007,-1.0141748
TEST_1008,-1.2488505
TEST_1009,-1.1898134
TEST_1010,-0.6253713
TEST_1011,-1.2003947
