ID,generated
TEST_0360,0.07559855
TEST_0361,0.10370034
TEST_0362,0.05011695
TEST_0363,0.16415836
TEST_0364,0.050788265
TEST_0365,0.079948746
TEST_0366,0.094600976
TEST_0367,0.056427818
TEST_0368,0.05176611
TEST_0369,0.08317544
TEST_0370,0.06078846
TEST_0371,0.06950797
TEST_0372,0.07227434
TEST_0373,0.08057743
TEST_0374,0.06221326
TEST_0375,0.08314145
TEST_0376,0.14145072
TEST_0377,0.046826135
TEST_0378,0.062501356
TEST_0379,0.037910208
TEST_0380,0.17963867
TEST_0381,0.13528478
TEST_0382,0.12132744
TEST_0383,0.15674183
TEST_0384,0.16124366
TEST_0385,0.14247145
TEST_0386,0.042748965
TEST_0387,0.065236256
TEST_0388,0.049538214
TEST_0389,0.14862119
TEST_0390,0.052004285
TEST_0391,0.07803991
TEST_0392,0.07229583
TEST_0393,0.041853372
TEST_0394,0.07174402
TEST_0395,0.92724115
TEST_0396,0.09440188
TEST_0397,0.09903157
TEST_0398,0.051302075
TEST_0399,0.074421786
TEST_0400,0.14676204
TEST_0401,0.06285725
TEST_0402,0.08978124
TEST_0403,0.10108496
TEST_0404,0.09523316
TEST_0405,0.069320664
TEST_0406,0.1105518
TEST_0407,0.054101605
TEST_0408,0.059640337
TEST_0409,0.06978997
TEST_0410,0.060533565
TEST_0411,0.0601614
TEST_0412,0.06560333
TEST_0413,0.051248204
TEST_0414,0.06755727
TEST_0415,0.0533128
TEST_0416,0.052859724
TEST_0417,0.09544917
TEST_0418,0.09074732
TEST_0419,0.052963603
TEST_0420,0.13649032
TEST_0421,0.07434743
TEST_0422,0.08107288
TEST_0423,0.07671579
TEST_0424,0.0502868
TEST_0425,0.11254479
TEST_0426,0.05101227
TEST_0427,0.052524827
TEST_0428,0.06379413
TEST_0429,0.07169147
TEST_0430,0.08565892
TEST_0431,0.060260057
TEST_0432,0.05593406
TEST_0433,0.069064096
TEST_0434,0.05712871
TEST_0435,0.09550874
TEST_0436,0.20565324
TEST_0437,0.97841203
TEST_0438,0.09204081
TEST_0439,0.2864225
TEST_0440,0.9964825
TEST_0441,0.09685198
TEST_0442,0.060696304
TEST_0443,0.07855402
TEST_0444,0.09539684
TEST_0445,0.06875311
TEST_0446,0.09649716
TEST_0447,0.18767446
TEST_0448,0.5516553
TEST_0449,0.13490377
TEST_0450,0.9690666
TEST_0451,0.06448446
TEST_0452,0.073823705
TEST_0453,0.14874384
TEST_0454,0.30156392
TEST_0455,0.16689248
TEST_0456,0.049431935
TEST_0457,0.06963456
TEST_0458,0.05313777
TEST_0459,0.05387938
TEST_0460,0.093243
TEST_0461,0.069786295
TEST_0462,0.09600923
TEST_0463,0.04472021
TEST_0464,0.08810626
TEST_0465,0.054888643
TEST_0466,0.14110996
TEST_0467,0.050946813
TEST_0468,0.06336391
TEST_0469,0.054960996
TEST_0470,0.13890143
TEST_0471,0.049918726
TEST_0472,0.10573717
TEST_0473,0.06418552
TEST_0474,0.08707975
TEST_0475,0.050145723
TEST_0476,0.051590078
TEST_0477,0.055867553
TEST_0478,0.06100908
TEST_0479,0.09607906
TEST_0480,0.05838998
TEST_0481,0.08331762
TEST_0482,0.07895656
TEST_0483,0.067342326
TEST_0484,0.25682598
TEST_0485,0.057082377
TEST_0486,0.08446287
TEST_0487,0.06487335
TEST_0488,0.07215457
TEST_0489,0.0759373
TEST_0490,0.07998644
TEST_0491,0.050122213
TEST_0492,0.19680426
TEST_0493,0.111341044
TEST_0494,0.16859712
TEST_0495,0.12382586
TEST_0496,0.08231763
TEST_0497,0.049121402
TEST_0498,0.04849525
TEST_0499,0.08182305
TEST_0500,0.12589094
TEST_0501,0.32935548
TEST_0502,0.05647131
TEST_0503,0.08512996
TEST_0504,0.18924323
TEST_0505,0.15302484
TEST_0506,0.09223113
TEST_0507,0.060239572
TEST_0508,0.06747301
TEST_0509,0.15812658
TEST_0510,0.08456253
TEST_0511,0.057418853
TEST_0512,0.06283481
TEST_0513,0.06187836
TEST_0514,0.06098627
TEST_0515,0.057626802
TEST_0516,0.06748186
TEST_0517,0.21144494
TEST_0518,0.12522691
TEST_0519,0.049416848
TEST_0520,0.072882816
TEST_0521,0.06389835
TEST_0522,0.08898556
TEST_0523,0.09216577
TEST_0524,0.104098536
TEST_0525,0.11002443
TEST_0526,0.07348154
TEST_0527,0.093920894
TEST_0528,0.079992935
TEST_0529,0.08623136
TEST_0530,0.057487108
TEST_0531,0.06469319
TEST_0532,0.08976648
TEST_0533,0.20020433
TEST_0534,0.26910502
TEST_0535,0.09603228
TEST_0536,0.05644828
TEST_0537,0.06416394
TEST_0538,0.054529447
TEST_0539,0.050814193
TEST_0540,0.064832754
TEST_0541,0.17418392
TEST_0542,0.14317253
TEST_0543,0.06235429
TEST_0544,0.064690754
TEST_0545,0.0667796
TEST_0546,0.08060752
TEST_0547,0.07862978
TEST_0548,0.15502834
TEST_0549,0.052401803
TEST_0550,0.07134195
TEST_0551,0.12832597
TEST_0552,0.04899003
TEST_0553,0.06615998
TEST_0554,0.06101484
TEST_0555,0.054176062
TEST_0556,0.047172047
TEST_0557,0.062575065
TEST_0558,0.04118213
TEST_0559,0.054511435
TEST_0560,0.049192335
TEST_0561,0.053917594
TEST_0562,0.06562223
TEST_0563,0.06132217
TEST_0564,0.066589005
TEST_0565,0.13642886
TEST_0566,0.10532288
TEST_0567,0.072394
TEST_0568,0.07531117
TEST_0569,0.067700975
TEST_0570,0.063673615
TEST_0571,0.05196623
TEST_0572,0.107932545
TEST_0573,0.06252278
TEST_0574,0.04348735
TEST_0575,0.045823153
TEST_0576,0.9515522
TEST_0577,0.0567291
TEST_0578,0.055150338
TEST_0579,0.09689464
TEST_0580,0.98719376
TEST_0581,0.049915396
TEST_0582,0.109834254
TEST_0583,0.4674643
TEST_0584,0.067167625
TEST_0585,0.05246917
TEST_0586,0.06882005
TEST_0587,0.08635877
TEST_0588,0.05821227
TEST_0589,0.11918692
TEST_0590,0.07227034
TEST_0591,0.063484445
TEST_0592,0.08552541
TEST_0593,0.113965854
TEST_0594,0.07401308
TEST_0595,0.5026664
TEST_0596,0.06426275
TEST_0597,0.049133528
TEST_0598,0.046320964
TEST_0599,0.0832371
TEST_0600,0.059666384
TEST_0601,0.056539543
TEST_0602,0.050532244
TEST_0603,0.060899265
TEST_0604,0.05433386
TEST_0605,0.06537358
TEST_0606,0.050213575
TEST_0607,0.08037966
TEST_0608,0.07214051
TEST_0609,0.045323983
TEST_0610,0.061543267
TEST_0611,0.08259644
TEST_0612,0.06138262
TEST_0613,0.057466954
TEST_0614,0.05042264
TEST_0615,0.05281623
TEST_0616,0.04283626
TEST_0617,0.06932584
TEST_0618,0.05654343
TEST_0619,0.056217264
TEST_0620,0.12000481
TEST_0621,0.060094774
TEST_0622,0.05137979
TEST_0623,0.049948156
TEST_0624,0.05289661
TEST_0625,0.060685657
TEST_0626,0.055748265
TEST_0627,0.076449014
TEST_0628,0.06013314
TEST_0629,0.06173004
TEST_0630,0.082909815
TEST_0631,0.058909483
TEST_0632,0.074748784
TEST_0633,0.11421742
TEST_0634,0.05016328
TEST_0635,0.04819175
TEST_0636,0.04401832
TEST_0637,0.06705053
TEST_0638,0.05017935
TEST_0639,0.057136107
TEST_0640,0.049449544
TEST_0641,0.043089032
TEST_0642,0.046384297
TEST_0643,0.061196696
TEST_0644,0.049953755
TEST_0645,0.06512833
TEST_0646,0.052602995
TEST_0647,0.06544972
TEST_0648,0.066566154
TEST_0649,0.055412643
TEST_0650,0.050085723
TEST_0651,0.051219773
TEST_0652,0.058672786
TEST_0653,0.050377607
TEST_0654,0.053476423
TEST_0655,0.044543616
TEST_0656,0.04529592
TEST_0657,0.040642202
TEST_0658,0.050880708
TEST_0659,0.051587652
TEST_0660,0.04653927
TEST_0661,0.045824163
TEST_0662,0.06025949
TEST_0663,0.07052891
TEST_0664,0.0652826
TEST_0665,0.058294583
TEST_0666,0.057782777
TEST_0667,0.051974736
TEST_0668,0.05452614
TEST_0669,0.05814112
TEST_0670,0.06885014
TEST_0671,0.10798786
TEST_0672,0.056667943
TEST_0673,0.057450302
TEST_0674,0.06513153
TEST_0675,0.22110942
TEST_0676,0.0429082
TEST_0677,0.050300587
TEST_0678,0.050177395
TEST_0679,0.051422812
TEST_0680,0.104701184
TEST_0681,0.104946315
TEST_0682,0.14747478
TEST_0683,0.05915936
TEST_0684,0.051333804
TEST_0685,0.052470542
TEST_0686,0.049527336
TEST_0687,0.104321465
TEST_0688,0.12257977
TEST_0689,0.06041973
TEST_0690,0.051090546
TEST_0691,0.062345922
TEST_0692,0.061562665
TEST_0693,0.04393728
TEST_0694,0.041235156
TEST_0695,0.06479758
TEST_0696,0.04124344
TEST_0697,0.064815335
TEST_0698,0.053211957
TEST_0699,0.04569357
TEST_0700,0.09146615
TEST_0701,0.056510907
TEST_0702,0.053720992
TEST_0703,0.05289991
TEST_0704,0.05291115
TEST_0705,0.060075928
TEST_0706,0.0656184
TEST_0707,0.12625371
TEST_0708,0.054926462
TEST_0709,0.14991213
TEST_0710,0.09392535
TEST_0711,0.16198438
TEST_0712,0.17479467
TEST_0713,0.0878392
TEST_0714,0.04356133
TEST_0715,0.09050896
TEST_0716,0.061931543
TEST_0717,0.07303791
TEST_0718,0.09915279
TEST_0719,0.06575303
TEST_0720,0.071960784
TEST_0721,0.09068604
TEST_0722,0.07402302
TEST_0723,0.13055909
TEST_0724,0.08941234
TEST_0725,0.1009113
TEST_0726,0.053669073
TEST_0727,0.07547396
TEST_0728,0.05015167
TEST_0729,0.05143606
TEST_0730,0.060629338
TEST_0731,0.04800794
TEST_0732,0.12430217
TEST_0733,0.111805856
TEST_0734,0.07101979
TEST_0735,0.06039129
TEST_0736,0.053789835
TEST_0737,0.047772635
TEST_0738,0.08704989
TEST_0739,0.17082302
TEST_0740,0.12314105
TEST_0741,0.087036684
TEST_0742,0.10771247
TEST_0743,0.13675073
TEST_0744,0.07231493
TEST_0745,0.069198444
TEST_0746,0.053419076
TEST_0747,0.062072255
TEST_0748,0.08959735
TEST_0749,0.14095
TEST_0750,0.039222274
TEST_0751,0.048392452
TEST_0752,0.20526353
TEST_0753,0.091324426
TEST_0754,0.12905625
TEST_0755,0.05941494
TEST_0756,0.056613676
TEST_0757,0.15228789
TEST_0758,0.122031726
TEST_0759,0.06427128
TEST_0760,0.08043633
TEST_0761,0.06819105
TEST_0762,0.13650446
TEST_0763,0.06241093
TEST_0764,0.10040637
TEST_0765,0.077136256
TEST_0766,0.0693229
TEST_0767,0.06406276
TEST_0768,0.04747074
TEST_0769,0.067858465
TEST_0770,0.07378099
TEST_0771,0.054110475
TEST_0772,0.1303077
TEST_0773,0.06254149
TEST_0774,0.062125348
TEST_0775,0.06834681
TEST_0776,0.04433251
TEST_0777,0.05832579
TEST_0778,0.04821264
TEST_0779,0.039621342
TEST_0780,0.075798884
TEST_0781,0.10634278
TEST_0782,0.06196695
TEST_0783,0.050944306
TEST_0784,0.07961778
TEST_0785,0.06372593
TEST_0786,0.048786078
TEST_0787,0.058224846
TEST_0788,0.0532236
TEST_0789,0.045917038
TEST_0790,0.052520324
TEST_0791,0.07403926
TEST_0792,0.050899517
TEST_0793,0.060463052
TEST_0794,0.040327698
TEST_0795,0.07213419
TEST_0796,0.07573672
TEST_0797,0.07203342
TEST_0798,0.13139486
TEST_0799,0.091514766
TEST_0800,0.05163864
TEST_0801,0.050684534
TEST_0802,0.07541437
TEST_0803,0.11443134
TEST_0804,0.06480033
TEST_0805,0.054046243
TEST_0806,0.0460915
TEST_0807,0.06162209
TEST_0808,0.044879742
TEST_0809,0.06811056
TEST_0810,0.0950804
TEST_0811,0.058483243
TEST_0812,0.27478614
TEST_0813,0.05401056
TEST_0814,0.0776694
TEST_0815,0.051309425
TEST_0816,0.052505482
TEST_0817,0.06524445
TEST_0818,0.13463561
TEST_0819,0.07445832
TEST_0820,0.10502829
TEST_0821,0.10635732
TEST_0822,0.057446152
TEST_0823,0.055891316
TEST_0824,0.046665948
TEST_0825,0.06978825
TEST_0826,0.062814735
TEST_0827,0.069007
TEST_0828,0.08030034
TEST_0829,0.057490826
TEST_0830,0.08152602
TEST_0831,0.10242511
TEST_0832,0.06995501
TEST_0833,0.13644686
TEST_0834,0.14679188
TEST_0835,0.057430618
TEST_0836,0.074540555
TEST_0837,0.09016895
TEST_0838,0.062626615
TEST_0839,0.064514264
TEST_0840,0.103756025
TEST_0841,0.05818357
TEST_0842,0.08546289
TEST_0843,0.06697081
TEST_0844,0.08197343
TEST_0845,0.06811395
TEST_0846,0.06951787
TEST_0847,0.10372244
TEST_0848,0.04991486
TEST_0849,0.081322834
TEST_0850,0.06956128
TEST_0851,0.086422905
TEST_0852,0.15988752
TEST_0853,0.04898029
TEST_0854,0.13678876
TEST_0855,0.053790785
TEST_0856,0.0475244
TEST_0857,0.04812231
TEST_0858,0.06777393
TEST_0859,0.11281639
TEST_0860,0.10427596
TEST_0861,0.053013533
TEST_0862,0.05383562
TEST_0863,0.096391745
TEST_0864,0.049610652
TEST_0865,0.11763738
TEST_0866,0.041242972
TEST_0867,0.08427334
TEST_0868,0.041666992
TEST_0869,0.121915184
TEST_0870,0.09803535
TEST_0871,0.12786593
TEST_0872,0.06810722
TEST_0873,0.040648155
TEST_0874,0.04700745
TEST_0875,0.07758542
TEST_0876,0.058615685
TEST_0877,0.092857614
TEST_0878,0.07401457
TEST_0879,0.10508709
TEST_0880,0.081427254
TEST_0881,0.046448164
TEST_0882,0.15237927
TEST_0883,0.0634918
TEST_0884,0.17072214
TEST_0885,0.052298475
TEST_0886,0.14957862
TEST_0887,0.0508349
TEST_0888,0.09105052
TEST_0889,0.12605914
TEST_0890,0.0478601
TEST_0891,0.123104595
TEST_0892,0.14476424
TEST_0893,0.16707203
TEST_0894,0.0628526
TEST_0895,0.097043894
TEST_0896,0.070628494
TEST_0897,0.15009439
TEST_0898,0.08018313
TEST_0899,0.065759696
TEST_0900,0.10740992
TEST_0901,0.04699499
TEST_0902,0.057443827
TEST_0903,0.112448074
TEST_0904,0.10329469
TEST_0905,0.054767948
TEST_0906,0.06880962
TEST_0907,0.058250684
TEST_0908,0.46219006
TEST_0909,0.04289437
TEST_0910,0.0919661
TEST_0911,0.046050202
TEST_0912,0.04862709
TEST_0913,0.064840436
TEST_0914,0.046538167
TEST_0915,0.047191434
TEST_0916,0.04753036
TEST_0917,0.5224708
TEST_0918,0.07952333
TEST_0919,0.061571974
TEST_0920,0.084066905
TEST_0921,0.05824121
TEST_0922,0.03438612
TEST_0923,0.05970027
TEST_0924,0.12178215
TEST_0925,0.061207138
TEST_0926,0.16733716
TEST_0927,0.1462225
TEST_0928,0.04743988
TEST_0929,0.066195324
TEST_0930,0.12686346
TEST_0931,0.6405736
TEST_0932,0.9819271
TEST_0933,0.045183875
TEST_0934,0.059282143
TEST_0935,0.06029303
TEST_0936,0.06162239
TEST_0937,0.110278055
TEST_0938,0.24354593
TEST_0939,0.16107729
TEST_0940,0.09157877
TEST_0941,0.082702324
TEST_0942,0.2626745
TEST_0943,0.0823663
TEST_0944,0.097365394
TEST_0945,0.081595674
TEST_0946,0.21967621
TEST_0947,0.1482044
TEST_0948,0.05065911
TEST_0949,0.101701096
TEST_0950,0.08673452
TEST_0951,0.07101537
TEST_0952,0.060954265
TEST_0953,0.04871686
TEST_0954,0.045160245
TEST_0955,0.06041164
TEST_0956,0.059132405
TEST_0957,0.06558503
TEST_0958,0.058284163
TEST_0959,0.090736166
TEST_0960,0.047887303
TEST_0961,0.08644587
TEST_0962,0.059226472
TEST_0963,0.057077907
TEST_0964,0.11500277
TEST_0965,0.07426985
TEST_0966,0.06243416
TEST_0967,0.0482458
TEST_0968,0.06449913
TEST_0969,0.05815343
TEST_0970,0.07727563
TEST_0971,0.049769543
TEST_0972,0.12287239
TEST_0973,0.07728894
TEST_0974,0.0645814
TEST_0975,0.09936822
TEST_0976,0.08701663
TEST_0977,0.6477627
TEST_0978,0.047531165
TEST_0979,0.031651303
TEST_0980,0.4961246
TEST_0981,0.05012057
TEST_0982,0.066474855
TEST_0983,0.027429188
TEST_0984,0.04195497
TEST_0985,0.04816701
TEST_0986,0.08479026
TEST_0987,0.043329
TEST_0988,0.064496316
TEST_0989,0.05644665
TEST_0990,0.05528319
TEST_0991,0.13151541
TEST_0992,0.08564942
TEST_0993,0.0710192
TEST_0994,0.07627557
TEST_0995,0.053373218
TEST_0996,0.051402677
TEST_0997,0.21189281
TEST_0998,0.19837585
TEST_0999,0.089490764
TEST_1000,0.11167462
TEST_1001,0.056236736
TEST_1002,0.06565019
TEST_1003,0.11712371
TEST_1004,0.20110913
TEST_1005,0.063447185
TEST_1006,0.06161157
TEST_1007,0.15023938
TEST_1008,0.09442014
TEST_1009,0.10885982
TEST_1010,0.25859547
TEST_1011,0.08483268
TEST_1012,0.074110754
TEST_1013,0.04387628
TEST_1014,0.041605324
TEST_1015,0.039590478
TEST_1016,0.07380899
TEST_1017,0.044332154
TEST_1018,0.053767312
TEST_1019,0.049628742
TEST_1020,0.051736556
TEST_1021,0.04547731
TEST_1022,0.060242105
TEST_1023,0.05027338
TEST_1024,0.052147895
TEST_1025,0.07368199
TEST_1026,0.16337848
TEST_1027,0.06495902
TEST_1028,0.06862678
TEST_1029,0.13337037
TEST_1030,0.3330863
TEST_1031,0.13003658
TEST_1032,0.11486049
TEST_1033,0.054784976
TEST_1034,0.07667291
TEST_1035,0.08090014
TEST_1036,0.06809258
TEST_1037,0.16189213
TEST_1038,0.09440762
TEST_1039,0.044013478
TEST_1040,0.085363105
TEST_1041,0.044273283
TEST_1042,0.07049922
TEST_1043,0.11968734
TEST_1044,0.0984939
TEST_1045,0.09939468
TEST_1046,0.13723114
TEST_1047,0.14985023
TEST_1048,0.066842146
TEST_1049,0.11920206
TEST_1050,0.06855592
TEST_1051,0.057416756
TEST_1052,0.054302532
TEST_1053,0.073343195
TEST_1054,0.048703585
TEST_1055,0.05876798
TEST_1056,0.0650348
TEST_1057,0.05567959
TEST_1058,0.04658236
TEST_1059,0.096361116
TEST_1060,0.053389
TEST_1061,0.0864841
TEST_1062,0.105955556
TEST_1063,0.09440248
TEST_1064,0.073768094
TEST_1065,0.06018864
TEST_1066,0.1575345
TEST_1067,0.045163047
TEST_1068,0.062346566
TEST_1069,0.043860894
TEST_1070,0.04502911
TEST_1071,0.08294345
TEST_1072,0.090716556
TEST_1073,0.1521621
TEST_1074,0.051386386
TEST_1075,0.03890613
