ID,generated
TEST_0124,0.037335098
TEST_0125,0.3541821
TEST_0126,0.06199793
TEST_0127,0.060492992
TEST_0128,0.07001571
TEST_0129,0.08514098
TEST_0130,0.04046469
TEST_0131,0.21198542
TEST_0132,0.07353033
TEST_0133,0.05382604
TEST_0134,0.08153611
TEST_0135,0.073018126
TEST_0136,0.045009118
TEST_0137,0.063965306
TEST_0138,0.0868568
TEST_0139,0.06562153
TEST_0140,0.04280498
TEST_0141,0.091391385
TEST_0142,0.12963171
TEST_0143,0.03446897
TEST_0144,0.086819015
TEST_0145,0.1663471
TEST_0146,0.054075867
TEST_0147,0.066991016
TEST_0148,0.043788627
TEST_0149,0.43932953
TEST_0150,0.9936568
TEST_0151,0.7887451
TEST_0152,0.056837928
TEST_0153,0.40187654
TEST_0154,0.8590423
TEST_0155,0.23440063
TEST_0156,0.05868836
TEST_0157,0.09790492
TEST_0158,0.060997147
TEST_0159,0.057209097
TEST_0160,0.054851145
TEST_0161,0.12114753
TEST_0162,0.034650516
TEST_0163,0.02715307
TEST_0164,0.02286383
TEST_0165,0.059022825
TEST_0166,0.07684114
TEST_0167,0.026922684
TEST_0168,0.034590192
TEST_0169,0.2826354
TEST_0170,0.12294743
TEST_0171,0.38283223
TEST_0172,0.9558217
TEST_0173,0.037583422
TEST_0174,0.52505875
TEST_0175,0.046498764
TEST_0176,0.03076396
TEST_0177,0.024924101
TEST_0178,0.03432972
TEST_0179,0.05877952
TEST_0180,0.09789537
TEST_0181,0.0728387
TEST_0182,0.22701594
TEST_0183,0.10287912
TEST_0184,0.06517837
TEST_0185,0.115002796
TEST_0186,0.04083182
TEST_0187,0.053441815
TEST_0188,0.07864243
TEST_0189,0.04603928
TEST_0190,0.07243997
TEST_0191,0.051084936
TEST_0192,0.09895845
TEST_0193,0.06112486
TEST_0194,0.06240821
TEST_0195,0.04710399
TEST_0196,0.044395525
TEST_0197,0.053647023
TEST_0198,0.05573549
TEST_0199,0.052199326
TEST_0200,0.027797276
TEST_0201,0.065645896
TEST_0202,0.05765735
TEST_0203,0.060431086
TEST_0204,0.0909663
TEST_0205,0.054135215
TEST_0206,0.09736493
TEST_0207,0.026990216
TEST_0208,0.040876087
TEST_0209,0.09693657
TEST_0210,0.04333791
TEST_0211,0.040876087
TEST_0212,0.09215452
TEST_0213,0.13998225
TEST_0214,0.077074036
TEST_0215,0.16306977
TEST_0216,0.050445758
TEST_0217,0.051321674
TEST_0218,0.033919726
TEST_0219,0.08316819
TEST_0220,0.040749744
TEST_0221,0.08555893
TEST_0222,0.05634101
TEST_0223,0.044971116
TEST_0224,0.051597595
TEST_0225,0.028006852
TEST_0226,0.07427643
TEST_0227,0.077308014
TEST_0228,0.102945186
TEST_0229,0.044965953
TEST_0230,0.036165453
TEST_0231,0.07674314
TEST_0232,0.17265935
TEST_0233,0.081756786
TEST_0234,0.043020964
TEST_0235,0.0412203
TEST_0236,0.09625228
TEST_0237,0.047062833
TEST_0238,0.03420327
TEST_0239,0.03510071
TEST_0240,0.08354621
TEST_0241,0.05506429
TEST_0242,0.06648703
TEST_0243,0.058930643
TEST_0244,0.083043456
TEST_0245,0.061026823
TEST_0246,0.116522826
TEST_0247,0.07263039
TEST_0248,0.21512893
TEST_0249,0.06556344
TEST_0250,0.095338024
TEST_0251,0.09781714
TEST_0252,0.06183421
TEST_0253,0.08107816
TEST_0254,0.11328007
TEST_0255,0.09120234
TEST_0256,0.07586358
TEST_0257,0.106702186
TEST_0258,0.06816866
TEST_0259,0.06637775
TEST_0260,0.09406103
TEST_0261,0.054495566
TEST_0262,0.07158593
TEST_0263,0.11483109
TEST_0264,0.110110715
TEST_0265,0.06888343
TEST_0266,0.09721187
TEST_0267,0.056606203
TEST_0268,0.10718244
TEST_0269,0.039984655
TEST_0270,0.11672895
TEST_0271,0.046211146
TEST_0272,0.05842828
TEST_0273,0.06347813
TEST_0274,0.10539015
TEST_0275,0.37218595
TEST_0276,0.47012645
TEST_0277,0.045818746
TEST_0278,0.0733477
TEST_0279,0.12259941
TEST_0280,0.061905216
TEST_0281,0.025336277
TEST_0282,0.028447464
TEST_0283,0.022395212
TEST_0284,0.11152605
TEST_0285,0.34680396
TEST_0286,0.9279831
TEST_0287,0.1353364
TEST_0288,0.50407106
TEST_0289,0.5925608
TEST_0290,0.85900676
TEST_0291,0.14392486
TEST_0292,0.6295143
TEST_0293,0.1556174
TEST_0294,0.06822859
TEST_0295,0.05050174
TEST_0296,0.09865208
TEST_0297,0.07258051
TEST_0298,0.2726003
TEST_0299,0.98147565
TEST_0300,0.5061181
TEST_0301,0.99215525
TEST_0302,0.978205
TEST_0303,0.32083598
TEST_0304,0.048444126
TEST_0305,0.2248219
TEST_0306,0.04934422
TEST_0307,0.9870105
TEST_0308,0.76055473
TEST_0309,0.86049926
TEST_0310,0.942623
TEST_0311,0.50996387
TEST_0312,0.15645483
TEST_0313,0.83849394
TEST_0314,0.9531311
TEST_0315,0.6910771
TEST_0316,0.17797233
TEST_0317,0.95127136
TEST_0318,0.41894245
TEST_0319,0.059913415
TEST_0320,0.07314784
TEST_0321,0.8424002
TEST_0322,0.05756095
TEST_0323,0.0747519
TEST_0324,0.088346176
TEST_0325,0.07244547
TEST_0326,0.071540244
TEST_0327,0.29167968
TEST_0328,0.22354512
TEST_0329,0.13516364
TEST_0330,0.07971616
TEST_0331,0.03749714
TEST_0332,0.06262761
TEST_0333,0.099621095
TEST_0334,0.045018353
TEST_0335,0.03400224
TEST_0336,0.42529607
TEST_0337,0.07433511
TEST_0338,0.03664058
TEST_0339,0.04297033
TEST_0340,0.064371236
TEST_0341,0.41014355
TEST_0342,0.8983952
TEST_0343,0.6548089
TEST_0344,0.43019563
TEST_0345,0.7903458
TEST_0346,0.68527764
TEST_0347,0.39897832
TEST_0348,0.530976
TEST_0349,0.73197925
TEST_0350,0.9522481
TEST_0351,0.6104291
TEST_0352,0.68527764
TEST_0353,0.0930622
TEST_0354,0.089146875
TEST_0355,0.07553276
TEST_0356,0.2022359
TEST_0357,0.055181026
TEST_0358,0.05503265
TEST_0359,0.0940889
TEST_0360,0.057508737
TEST_0361,0.10331397
TEST_0362,0.052057374
TEST_0363,0.20060925
TEST_0364,0.076404914
TEST_0365,0.067638755
TEST_0366,0.12548614
TEST_0367,0.07784946
TEST_0368,0.055248946
TEST_0369,0.108839795
TEST_0370,0.07160552
TEST_0371,0.08154726
TEST_0372,0.08442856
TEST_0373,0.093021676
TEST_0374,0.089097545
TEST_0375,0.12867415
TEST_0376,0.14332679
TEST_0377,0.04977999
TEST_0378,0.068567604
TEST_0379,0.04611257
TEST_0380,0.16344109
TEST_0381,0.12447226
TEST_0382,0.10961138
TEST_0383,0.081300154
TEST_0384,0.13262402
TEST_0385,0.14542952
TEST_0386,0.05110233
TEST_0387,0.07885654
TEST_0388,0.059599437
TEST_0389,0.158699
TEST_0390,0.060223363
TEST_0391,0.09594512
TEST_0392,0.059926562
TEST_0393,0.050961427
TEST_0394,0.06194253
TEST_0395,0.9131721
TEST_0396,0.08814962
TEST_0397,0.087195545
TEST_0398,0.0661127
TEST_0399,0.119212344
TEST_0400,0.118146315
TEST_0401,0.09251325
TEST_0402,0.08529028
TEST_0403,0.07184416
TEST_0404,0.09143625
TEST_0405,0.071384415
TEST_0406,0.13621098
TEST_0407,0.05373479
TEST_0408,0.06572344
TEST_0409,0.10249145
TEST_0410,0.07558203
TEST_0411,0.049363814
TEST_0412,0.052604746
TEST_0413,0.042330135
TEST_0414,0.062072985
TEST_0415,0.04374102
TEST_0416,0.055789493
TEST_0417,0.11638602
TEST_0418,0.098487645
TEST_0419,0.058264494
TEST_0420,0.11715243
TEST_0421,0.12605731
TEST_0422,0.09841061
TEST_0423,0.09638606
TEST_0424,0.06080597
TEST_0425,0.09095838
TEST_0426,0.06956734
TEST_0427,0.061124004
TEST_0428,0.07155663
TEST_0429,0.08521433
TEST_0430,0.067541465
TEST_0431,0.046316117
TEST_0432,0.06009556
TEST_0433,0.07839662
TEST_0434,0.073730156
TEST_0435,0.08440466
TEST_0436,0.19748144
TEST_0437,0.7665745
TEST_0438,0.08956178
TEST_0439,0.4336961
TEST_0440,0.99943006
TEST_0441,0.100238875
TEST_0442,0.061137937
TEST_0443,0.09868667
TEST_0444,0.1229073
TEST_0445,0.08067293
TEST_0446,0.10581817
TEST_0447,0.10834058
TEST_0448,0.8138868
TEST_0449,0.18645436
TEST_0450,0.96127003
TEST_0451,0.06371731
TEST_0452,0.12724411
TEST_0453,0.23039715
TEST_0454,0.47067127
TEST_0455,0.124324836
TEST_0456,0.047128677
TEST_0457,0.054094143
TEST_0458,0.049489588
TEST_0459,0.071506426
TEST_0460,0.09493679
TEST_0461,0.08278016
TEST_0462,0.119618416
TEST_0463,0.043674927
TEST_0464,0.07512565
TEST_0465,0.08897309
TEST_0466,0.11634618
TEST_0467,0.057327926
TEST_0468,0.063956715
TEST_0469,0.048926733
TEST_0470,0.17920044
TEST_0471,0.038736343
TEST_0472,0.10673177
TEST_0473,0.055408776
TEST_0474,0.113405444
TEST_0475,0.057560146
TEST_0476,0.04790648
TEST_0477,0.064082325
TEST_0478,0.06750394
TEST_0479,0.071329564
TEST_0480,0.05361309
TEST_0481,0.11857796
TEST_0482,0.091287084
TEST_0483,0.061517835
TEST_0484,0.24499922
TEST_0485,0.057995267
TEST_0486,0.09026791
TEST_0487,0.055456053
TEST_0488,0.070124716
TEST_0489,0.10125999
TEST_0490,0.081710204
TEST_0491,0.039763965
TEST_0492,0.1659979
TEST_0493,0.09453161
TEST_0494,0.12021585
TEST_0495,0.12522422
TEST_0496,0.09174313
TEST_0497,0.055630095
TEST_0498,0.08174841
TEST_0499,0.12147303
TEST_0500,0.14020213
TEST_0501,0.4451622
TEST_0502,0.05547408
TEST_0503,0.124909535
TEST_0504,0.15141213
TEST_0505,0.2181334
TEST_0506,0.13730735
TEST_0507,0.06835441
TEST_0508,0.062405623
TEST_0509,0.13664818
TEST_0510,0.10187052
TEST_0511,0.055140525
TEST_0512,0.083370976
TEST_0513,0.071889155
TEST_0514,0.07176967
TEST_0515,0.06664015
TEST_0516,0.07391922
TEST_0517,0.17319883
TEST_0518,0.0916312
TEST_0519,0.04911408
TEST_0520,0.10746632
TEST_0521,0.080354564
TEST_0522,0.10543208
TEST_0523,0.12884846
TEST_0524,0.086111076
TEST_0525,0.07207067
TEST_0526,0.09975439
TEST_0527,0.07563976
TEST_0528,0.10981891
TEST_0529,0.0756999
TEST_0530,0.06931736
TEST_0531,0.06685552
TEST_0532,0.08885961
TEST_0533,0.19250341
TEST_0534,0.3095625
TEST_0535,0.07656829
TEST_0536,0.07817523
TEST_0537,0.079540156
TEST_0538,0.052114986
TEST_0539,0.04289464
TEST_0540,0.067108944
TEST_0541,0.1937191
TEST_0542,0.08476549
TEST_0543,0.07299225
TEST_0544,0.10147873
TEST_0545,0.066240504
TEST_0546,0.094702676
TEST_0547,0.07640772
TEST_0548,0.15882382
TEST_0549,0.063886136
TEST_0550,0.059005965
TEST_0551,0.1104879
TEST_0552,0.053698104
TEST_0553,0.07273297
TEST_0554,0.06424212
TEST_0555,0.062225185
TEST_0556,0.06271861
TEST_0557,0.068404146
TEST_0558,0.025875416
TEST_0559,0.057984877
TEST_0560,0.058882274
TEST_0561,0.06387378
TEST_0562,0.07448373
TEST_0563,0.06807591
TEST_0564,0.053756427
TEST_0565,0.10079539
TEST_0566,0.13052388
TEST_0567,0.0687065
TEST_0568,0.096990645
TEST_0569,0.09671669
TEST_0570,0.074693084
TEST_0571,0.06686498
TEST_0572,0.14532106
TEST_0573,0.08272024
TEST_0574,0.058918286
TEST_0575,0.04787873
TEST_0576,0.93352
TEST_0577,0.063024
TEST_0578,0.08045515
TEST_0579,0.14220066
TEST_0580,0.9527708
TEST_0581,0.05711584
TEST_0582,0.13118227
TEST_0583,0.5291122
TEST_0584,0.073857516
TEST_0585,0.07447612
TEST_0586,0.07650059
TEST_0587,0.09532365
TEST_0588,0.051745225
TEST_0589,0.13241747
TEST_0590,0.075295284
TEST_0591,0.08482901
TEST_0592,0.08877077
TEST_0593,0.118133105
TEST_0594,0.12074953
TEST_0595,0.50404584
TEST_0596,0.09547715
TEST_0597,0.062254906
TEST_0598,0.058246307
TEST_0599,0.12742652
TEST_0600,0.06080805
TEST_0601,0.051558264
TEST_0602,0.069235
TEST_0603,0.080005094
TEST_0604,0.070736475
TEST_0605,0.07350393
TEST_0606,0.05341943
TEST_0607,0.09038389
TEST_0608,0.10193764
TEST_0609,0.039178967
TEST_0610,0.07218751
TEST_0611,0.112007834
TEST_0612,0.057023846
TEST_0613,0.07284738
TEST_0614,0.053528734
TEST_0615,0.07414299
TEST_0616,0.059598755
TEST_0617,0.08475659
TEST_0618,0.053850703
TEST_0619,0.062659726
TEST_0620,0.0896131
TEST_0621,0.083035305
TEST_0622,0.05829332
TEST_0623,0.053509753
TEST_0624,0.052926697
TEST_0625,0.0850941
TEST_0626,0.06022204
TEST_0627,0.05069108
TEST_0628,0.07724372
TEST_0629,0.0712008
TEST_0630,0.10265207
TEST_0631,0.05779026
TEST_0632,0.071212836
TEST_0633,0.11011748
TEST_0634,0.05457925
TEST_0635,0.054867815
TEST_0636,0.046482395
TEST_0637,0.13493542
TEST_0638,0.06246326
TEST_0639,0.053767186
TEST_0640,0.06157645
TEST_0641,0.0400882
TEST_0642,0.05565686
TEST_0643,0.06181854
TEST_0644,0.061146867
TEST_0645,0.07868229
TEST_0646,0.07285526
TEST_0647,0.07641951
TEST_0648,0.09051786
TEST_0649,0.06891004
TEST_0650,0.04823313
TEST_0651,0.047785025
TEST_0652,0.07480718
TEST_0653,0.06983074
TEST_0654,0.05706395
TEST_0655,0.058297627
TEST_0656,0.048697866
TEST_0657,0.036322318
TEST_0658,0.060427
TEST_0659,0.069967486
TEST_0660,0.050163757
TEST_0661,0.047698222
TEST_0662,0.06159713
TEST_0663,0.06970161
TEST_0664,0.08369994
TEST_0665,0.08100853
TEST_0666,0.053912412
TEST_0667,0.04797951
TEST_0668,0.05464192
TEST_0669,0.10979943
TEST_0670,0.08863421
TEST_0671,0.08066503
TEST_0672,0.054220118
TEST_0673,0.07257418
TEST_0674,0.084651604
TEST_0675,0.23079053
TEST_0676,0.02708532
TEST_0677,0.07233946
TEST_0678,0.051751424
TEST_0679,0.055217575
TEST_0680,0.12230805
TEST_0681,0.12687454
TEST_0682,0.16676876
TEST_0683,0.08651874
TEST_0684,0.05926953
TEST_0685,0.067865714
TEST_0686,0.062153876
TEST_0687,0.11552043
TEST_0688,0.13622269
TEST_0689,0.06163019
TEST_0690,0.06787594
TEST_0691,0.06594484
TEST_0692,0.06410646
TEST_0693,0.06397307
TEST_0694,0.043090038
TEST_0695,0.081092045
TEST_0696,0.058501326
TEST_0697,0.077533625
TEST_0698,0.08716632
TEST_0699,0.055465788
TEST_0700,0.13491936
TEST_0701,0.06597677
TEST_0702,0.056746803
TEST_0703,0.046430275
TEST_0704,0.068077825
TEST_0705,0.08414445
TEST_0706,0.08604834
TEST_0707,0.086230226
TEST_0708,0.0675582
TEST_0709,0.1704283
TEST_0710,0.09996085
TEST_0711,0.18119344
TEST_0712,0.1363996
TEST_0713,0.08276626
TEST_0714,0.042622734
TEST_0715,0.07591931
TEST_0716,0.051401325
TEST_0717,0.053044327
TEST_0718,0.08025739
TEST_0719,0.07019903
TEST_0720,0.08254783
TEST_0721,0.08934013
TEST_0722,0.10818539
TEST_0723,0.1682271
TEST_0724,0.12011635
TEST_0725,0.1314343
TEST_0726,0.055555068
TEST_0727,0.082846776
TEST_0728,0.058405273
TEST_0729,0.08146416
TEST_0730,0.056943573
TEST_0731,0.06359217
TEST_0732,0.26597935
TEST_0733,0.23287733
TEST_0734,0.09442333
TEST_0735,0.07066524
TEST_0736,0.0712304
TEST_0737,0.054069467
TEST_0738,0.093522236
TEST_0739,0.14524381
TEST_0740,0.1517071
TEST_0741,0.09403839
TEST_0742,0.09188814
TEST_0743,0.09882035
TEST_0744,0.10615547
TEST_0745,0.08897645
TEST_0746,0.073678136
TEST_0747,0.09791804
TEST_0748,0.14328942
TEST_0749,0.10996801
TEST_0750,0.030906528
TEST_0751,0.048258595
TEST_0752,0.22701368
TEST_0753,0.10366517
TEST_0754,0.13656944
TEST_0755,0.07121794
TEST_0756,0.058875788
TEST_0757,0.15088746
TEST_0758,0.23240253
TEST_0759,0.09393634
TEST_0760,0.16849211
TEST_0761,0.070549354
TEST_0762,0.114063345
TEST_0763,0.1121604
TEST_0764,0.16477762
TEST_0765,0.09748653
TEST_0766,0.06563396
TEST_0767,0.093065865
TEST_0768,0.06380958
TEST_0769,0.09942306
TEST_0770,0.14901386
TEST_0771,0.087078944
TEST_0772,0.13786636
TEST_0773,0.076684706
TEST_0774,0.05631929
TEST_0775,0.071812294
TEST_0776,0.045016177
TEST_0777,0.08056153
TEST_0778,0.062086575
TEST_0779,0.03038392
TEST_0780,0.10031698
TEST_0781,0.1273087
TEST_0782,0.05751413
TEST_0783,0.06808374
TEST_0784,0.064796284
TEST_0785,0.07408633
TEST_0786,0.052410126
TEST_0787,0.067527436
TEST_0788,0.05382978
TEST_0789,0.050306328
TEST_0790,0.07067989
TEST_0791,0.105157174
TEST_0792,0.045433987
TEST_0793,0.07983695
TEST_0794,0.0405741
TEST_0795,0.08583004
TEST_0796,0.120478496
TEST_0797,0.07414197
TEST_0798,0.15797535
TEST_0799,0.09565677
TEST_0800,0.050891627
TEST_0801,0.06475355
TEST_0802,0.07578592
TEST_0803,0.15680552
TEST_0804,0.074551694
TEST_0805,0.045377336
TEST_0806,0.03478119
TEST_0807,0.09893175
TEST_0808,0.033924
TEST_0809,0.0827077
TEST_0810,0.06612466
TEST_0811,0.04916709
TEST_0812,0.3218599
TEST_0813,0.057525426
TEST_0814,0.101886466
TEST_0815,0.049406964
TEST_0816,0.056408178
TEST_0817,0.05790512
TEST_0818,0.14079419
TEST_0819,0.09998955
TEST_0820,0.10586947
TEST_0821,0.1535945
TEST_0822,0.08312847
TEST_0823,0.09117745
TEST_0824,0.065261975
TEST_0825,0.09265803
TEST_0826,0.0919299
TEST_0827,0.11563712
TEST_0828,0.09137766
TEST_0829,0.077377215
TEST_0830,0.084962465
TEST_0831,0.101727866
TEST_0832,0.087224886
TEST_0833,0.15899566
TEST_0834,0.1384319
TEST_0835,0.058142543
TEST_0836,0.08293177
TEST_0837,0.10536222
TEST_0838,0.05759073
TEST_0839,0.060429286
TEST_0840,0.12216282
TEST_0841,0.057089847
TEST_0842,0.11544184
TEST_0843,0.07229437
TEST_0844,0.093531504
TEST_0845,0.11516563
TEST_0846,0.0826658
TEST_0847,0.20186901
TEST_0848,0.048044153
TEST_0849,0.109274946
TEST_0850,0.11056491
TEST_0851,0.22439632
TEST_0852,0.17931983
TEST_0853,0.06224512
TEST_0854,0.17878845
TEST_0855,0.08384947
TEST_0856,0.057192147
TEST_0857,0.05004282
TEST_0858,0.12964398
TEST_0859,0.18737207
TEST_0860,0.1323048
TEST_0861,0.060721464
TEST_0862,0.045608424
TEST_0863,0.097650334
TEST_0864,0.03768357
TEST_0865,0.11680861
TEST_0866,0.021180883
TEST_0867,0.08507582
TEST_0868,0.055440575
TEST_0869,0.12835822
TEST_0870,0.07993813
TEST_0871,0.16185465
TEST_0872,0.06515106
TEST_0873,0.04210872
TEST_0874,0.02900682
TEST_0875,0.07196197
TEST_0876,0.0776368
TEST_0877,0.109123744
TEST_0878,0.07911968
TEST_0879,0.08495633
TEST_0880,0.085303664
TEST_0881,0.053153206
TEST_0882,0.15098026
TEST_0883,0.076239325
TEST_0884,0.16011986
TEST_0885,0.075484015
TEST_0886,0.22041526
TEST_0887,0.054987818
TEST_0888,0.10772916
TEST_0889,0.12654606
TEST_0890,0.044155665
TEST_0891,0.11515093
TEST_0892,0.1305904
TEST_0893,0.27547082
TEST_0894,0.08082261
TEST_0895,0.078622416
TEST_0896,0.06938709
TEST_0897,0.15092364
TEST_0898,0.09081294
TEST_0899,0.06991166
TEST_0900,0.09466865
TEST_0901,0.052112915
TEST_0902,0.053370066
TEST_0903,0.14277214
TEST_0904,0.12502499
TEST_0905,0.059961427
TEST_0906,0.071227156
TEST_0907,0.05371685
TEST_0908,0.678841
TEST_0909,0.030294573
TEST_0910,0.0870478
TEST_0911,0.02976631
TEST_0912,0.047667183
TEST_0913,0.061760224
TEST_0914,0.033834346
TEST_0915,0.040604986
TEST_0916,0.04875156
TEST_0917,0.628657
TEST_0918,0.09011723
TEST_0919,0.07287995
TEST_0920,0.03574749
TEST_0921,0.076724194
TEST_0922,0.040913004
TEST_0923,0.07610238
TEST_0924,0.09340604
TEST_0925,0.07605405
TEST_0926,0.10144023
TEST_0927,0.14434932
TEST_0928,0.047900118
TEST_0929,0.07658103
TEST_0930,0.15917167
TEST_0931,0.9096386
TEST_0932,0.99096364
TEST_0933,0.044465244
TEST_0934,0.07183274
TEST_0935,0.07954295
TEST_0936,0.08089371
TEST_0937,0.0983986
TEST_0938,0.21231575
TEST_0939,0.18243566
TEST_0940,0.1948582
TEST_0941,0.10531001
TEST_0942,0.36286458
TEST_0943,0.09389084
TEST_0944,0.14002773
TEST_0945,0.09764399
TEST_0946,0.22280236
TEST_0947,0.16729897
TEST_0948,0.06706944
TEST_0949,0.101943895
TEST_0950,0.10580693
TEST_0951,0.09125751
TEST_0952,0.07468767
TEST_0953,0.053797346
TEST_0954,0.040167946
TEST_0955,0.05170708
TEST_0956,0.062066607
TEST_0957,0.07316164
TEST_0958,0.06508253
TEST_0959,0.11435918
TEST_0960,0.045110818
TEST_0961,0.10436194
TEST_0962,0.05480159
TEST_0963,0.06839963
TEST_0964,0.17828313
TEST_0965,0.11109062
TEST_0966,0.07444249
TEST_0967,0.055251878
TEST_0968,0.08279238
TEST_0969,0.08532748
TEST_0970,0.10498562
TEST_0971,0.05126666
TEST_0972,0.19623426
TEST_0973,0.1169736
TEST_0974,0.10053722
TEST_0975,0.119573474
TEST_0976,0.108510986
TEST_0977,0.9587714
TEST_0978,0.05531351
TEST_0979,0.028999085
TEST_0980,0.91742945
TEST_0981,0.0543859
TEST_0982,0.092514746
TEST_0983,0.035478506
TEST_0984,0.049221076
TEST_0985,0.04670565
TEST_0986,0.06856666
TEST_0987,0.040411007
TEST_0988,0.07081853
TEST_0989,0.06164869
TEST_0990,0.073374294
TEST_0991,0.12415864
TEST_0992,0.12653174
TEST_0993,0.08217742
TEST_0994,0.07751928
TEST_0995,0.056272365
TEST_0996,0.06761816
TEST_0997,0.1848912
TEST_0998,0.20532247
TEST_0999,0.10781665
TEST_1000,0.12885708
TEST_1001,0.07374169
TEST_1002,0.067556486
TEST_1003,0.11312783
TEST_1004,0.19253273
TEST_1005,0.0827533
TEST_1006,0.06577861
TEST_1007,0.12456924
TEST_1008,0.123513855
TEST_1009,0.10366192
TEST_1010,0.83165437
TEST_1011,0.10364423
TEST_1012,0.09438
TEST_1013,0.05919383
TEST_1014,0.03506393
TEST_1015,0.048348077
TEST_1016,0.080457136
TEST_1017,0.05456354
TEST_1018,0.06946869
TEST_1019,0.04520325
TEST_1020,0.0617144
TEST_1021,0.053029697
TEST_1022,0.08872538
TEST_1023,0.068712994
TEST_1024,0.040788114
TEST_1025,0.086492814
TEST_1026,0.18214679
TEST_1027,0.08622368
TEST_1028,0.08603774
TEST_1029,0.10522878
TEST_1030,0.2453228
TEST_1031,0.14743426
TEST_1032,0.108288154
TEST_1033,0.072403796
TEST_1034,0.09635758
TEST_1035,0.083840445
TEST_1036,0.10282508
TEST_1037,0.10350801
TEST_1038,0.10908592
TEST_1039,0.05419465
TEST_1040,0.11059962
TEST_1041,0.043207712
TEST_1042,0.08117515
TEST_1043,0.16061811
TEST_1044,0.14661714
TEST_1045,0.14510939
TEST_1046,0.122498855
TEST_1047,0.16292885
TEST_1048,0.08016123
TEST_1049,0.081943184
TEST_1050,0.08308166
TEST_1051,0.048146665
TEST_1052,0.067149535
TEST_1053,0.055014808
TEST_1054,0.049347136
TEST_1055,0.05725051
TEST_1056,0.07367381
TEST_1057,0.048467033
TEST_1058,0.045188867
TEST_1059,0.1350574
TEST_1060,0.060207106
TEST_1061,0.09311353
TEST_1062,0.116376534
TEST_1063,0.062376134
TEST_1064,0.07563248
TEST_1065,0.07186265
TEST_1066,0.20813946
TEST_1067,0.06337298
TEST_1068,0.07584683
TEST_1069,0.045100577
TEST_1070,0.041967936
TEST_1071,0.15131132
TEST_1072,0.11259452
TEST_1073,0.18418422
TEST_1074,0.08370246
TEST_1075,0.030356443
TEST_1076,0.094525
